"Date de début";"Date de fin";"Organisme";"code zas";"Zas";"code site";"nom site";"type d'implantation";"Polluant";"type d'influence";"discriminant";"Réglementaire";"type d'évaluation";"procédure de mesure";"type de valeur";"valeur";"valeur brute";"unité de mesure";"taux de saisie";"couverture temporelle";"couverture de données";"code qualité";"validité"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01014";"Pont-à-Mousson";"Urbaine";"PM10";"Fond";"H";"Oui";"mesures fixes";"Auto PM_Conf_app BAM 1020-Smart Heater";"moyenne horaire brute";"10.2";"10.175";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01014";"Pont-à-Mousson";"Urbaine";"PM10";"Fond";"H";"Oui";"mesures fixes";"Auto PM_Conf_app BAM 1020-Smart Heater";"moyenne horaire brute";"9.7";"9.725";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01014";"Pont-à-Mousson";"Urbaine";"PM10";"Fond";"H";"Oui";"mesures fixes";"Auto PM_Conf_app BAM 1020-Smart Heater";"moyenne horaire brute";"7";"6.95";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01014";"Pont-à-Mousson";"Urbaine";"PM10";"Fond";"H";"Oui";"mesures fixes";"Auto PM_Conf_app BAM 1020-Smart Heater";"moyenne horaire brute";"3.3";"3.3";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01014";"Pont-à-Mousson";"Urbaine";"PM10";"Fond";"H";"Oui";"mesures fixes";"Auto PM_Conf_app BAM 1020-Smart Heater";"moyenne horaire brute";"4.5";"4.45";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01014";"Pont-à-Mousson";"Urbaine";"PM10";"Fond";"H";"Oui";"mesures fixes";"Auto PM_Conf_app BAM 1020-Smart Heater";"moyenne horaire brute";"6.7";"6.725";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01014";"Pont-à-Mousson";"Urbaine";"PM10";"Fond";"H";"Oui";"mesures fixes";"Auto PM_Conf_app BAM 1020-Smart Heater";"moyenne horaire brute";"7.6";"7.625";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01014";"Pont-à-Mousson";"Urbaine";"PM10";"Fond";"H";"Oui";"mesures fixes";"Auto PM_Conf_app BAM 1020-Smart Heater";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO";"Industrielle";"";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"0";"0";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO";"Industrielle";"";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"0";"0.025";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO";"Industrielle";"";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"0";"0";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO";"Industrielle";"";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"0.1";"0.05";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO";"Industrielle";"";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"0.4";"0.4";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO";"Industrielle";"";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"1.2";"1.175";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO";"Industrielle";"";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"2";"1.95";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO";"Industrielle";"";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"0.5";"0.5";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"3.9";"3.9";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"3.6";"3.575";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"2.7";"2.675";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"2.8";"2.825";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"3.9";"3.875";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"6.2";"6.175";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"8.1";"8.1";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"5.7";"5.675";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"3.9";"3.925";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"3.6";"3.6";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"2.7";"2.675";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"2.9";"2.875";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"4.5";"4.5";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"7.9";"7.925";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"11.1";"11.1";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR01016";"Atton";"Rurale près des villes";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"6.5";"6.45";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO2";"Fond";"B";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO2";"Fond";"B";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO2";"Fond";"B";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO2";"Fond";"B";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO2";"Fond";"B";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO2";"Fond";"B";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO2";"Fond";"B";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NO2";"Fond";"B";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"72.1";"72.05";"µg-m3";;;;"A";"4"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"72.2";"72.15";"µg-m3";;;;"A";"4"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"68.5";"68.5";"µg-m3";;;;"A";"4"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"65.2";"65.175";"µg-m3";;;;"A";"4"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"66.6";"66.55";"µg-m3";;;;"A";"4"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"65.2";"65.15";"µg-m3";;;;"A";"4"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"70";"69.95";"µg-m3";;;;"A";"4"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"75.9";"75.925";"µg-m3";;;;"A";"4"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01018";"Scy-Chazelles";"Périurbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"";"";"µg-m3";;;;"N";"-1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO";"Fond";"F";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"0.1";"0.075";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO";"Fond";"F";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"-0.1";"-0.05";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO";"Fond";"F";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"0";"0";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO";"Fond";"F";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"0.3";"0.3";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO";"Fond";"F";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"0.3";"0.25";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO";"Fond";"F";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"1.8";"1.8";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO";"Fond";"F";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"2.5";"2.5";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO";"Fond";"F";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"2.7";"2.725";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO2";"Fond";"E";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"7.3";"7.275";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO2";"Fond";"E";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"5.8";"5.825";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO2";"Fond";"E";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"5.7";"5.675";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO2";"Fond";"E";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"7.5";"7.5";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO2";"Fond";"E";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"6";"6";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO2";"Fond";"E";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"8.5";"8.45";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO2";"Fond";"E";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"10.6";"10.55";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NO2";"Fond";"E";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"9.5";"9.475";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"7.4";"7.35";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZAG02";"ZAG METZ";"FR01020";"Thionville-Centre";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"5.8";"5.8";"µg-m3";;;;"A";"1"
