datetime,code_site,nom_site,NO2,O3,PM10,PM25
2026-03-26 00:00:00,FR33113,Maurienne Trafic,-0.2,,,
2026-03-26 00:00:00,FR33120,CHAMONIX,1.8,75.2,5.8,
2026-03-26 00:00:00,FR33121,Albertville,1.4,82.1,3.3,2.1
2026-03-26 00:00:00,FR33122,La Léchère,,,8.5,
2026-03-26 00:00:00,FR33201,LOVERCHY,4.0,72.7,5.4,0.9
2026-03-26 00:00:00,FR33203,ANNECY Rocade,3.5,,7.6,
2026-03-26 00:00:00,FR33211,ANNEMASSE,5.8,76.6,2.3,1.6
2026-03-26 00:00:00,FR33212,GAILLARD,,75.5,1.8,1.2
2026-03-26 00:00:00,FR33220,PASSY,1.3,74.0,6.1,16.0
2026-03-26 00:00:00,FR33232,BOSSONS,4.0,,7.5,
2026-03-26 00:00:00,FR33302,St Germain/Rhône,0.6,74.9,3.0,1.8
2026-03-26 00:00:00,FR33305,Bourg-en-Bresse,1.3,56.2,4.6,2.9
2026-03-26 00:00:00,FR34013,Gambetta,7.0,,2.7,
2026-03-26 00:00:00,FR34017,Marigny-les-usages,,71.8,,
2026-03-26 00:00:00,FR34024,Joué lès Tours,3.5,72.3,9.6,5.5
2026-03-26 00:00:00,FR34025,La Bruyère,2.7,,10.6,6.1
2026-03-26 00:00:00,FR34026,Tours péri-urbaine,,68.7,,
2026-03-26 00:00:00,FR34028,Pompidou,5.8,,11.3,2.5
2026-03-26 00:00:00,FR34029,La_Source-CNRS,4.1,72.5,3.1,1.9
2026-03-26 00:00:00,FR34030,Bourges-Baffier,5.6,,6.3,
2026-03-26 00:00:00,FR34032,Leblanc,2.7,71.3,3.5,2.3
2026-03-26 00:00:00,FR34038,Verneuil,2.9,68.9,,2.3
2026-03-26 00:00:00,FR34041,Fulbert,,68.3,7.5,4.6
2026-03-26 00:00:00,FR34043,Oysonville,4.9,57.8,,
2026-03-26 00:00:00,FR34046,Dreux Centre,3.0,75.1,4.6,2.6
2026-03-26 00:00:00,FR34047,Saint-Remy,11.0,,7.1,
2026-03-26 00:00:00,FR34048,Chartres_trafic,5.1,,,3.2
2026-03-26 00:00:00,FR34051,Chateauroux Sud,5.6,70.3,9.2,5.2
2026-03-26 00:00:00,FR34054,Faverolles,,72.8,,
2026-03-26 00:00:00,FR34056,Montierchaume,,66.3,,
2026-03-26 00:00:00,FR34061,Blois nord,6.7,56.5,10.5,5.5
2026-03-26 00:00:00,FR34063,Blois_trafic,5.7,,,3.7
2026-03-26 00:00:00,FR34064,Montargis_trafic,2.6,,,4.7
2026-03-26 00:00:00,FR34066,Montargis Les Cites,3.1,71.5,3.4,2.3
2026-03-26 00:00:00,FR34067,St Jean de la Ruelle,4.1,,5.3,3.2
2026-03-26 00:00:00,FR35002,ST JUNIEN - Fontaine,3.6,67.5,8.0,
2026-03-26 00:00:00,FR35004,BRIVE - Dalton,2.5,65.8,11.6,
2026-03-26 00:00:00,FR35006,TULLE - Hugo,5.8,52.4,6.9,
2026-03-26 00:00:00,FR35007,PALAIS S/ V.- Garros,,79.4,8.7,5.1
2026-03-26 00:00:00,FR35010,LIMOGES - Aine,3.1,,8.3,
2026-03-26 00:00:00,FR35012,LA NOUAILLE - MERA,,80.4,,
2026-03-26 00:00:00,FR35019,SAILLAT - Ipaper,1.5,,16.5,
2026-03-26 00:00:00,FR35027,LIMOGES - BERLAND,2.9,76.8,9.9,4.7
2026-03-26 00:00:00,FR36001,Valence Périurb. Sud,2.1,80.0,,
2026-03-26 00:00:00,FR36002,Valence Urb. Centre,2.1,81.9,5.2,2.9
2026-03-26 00:00:00,FR36019,Romans-sur-Isère,,75.0,6.3,3.4
2026-03-26 00:00:00,FR36021,Drôme Rurale Sud-SND,0.6,82.5,5.9,2.6
2026-03-26 00:00:00,FR36032,A7 Valence Est,3.2,,9.2,
2026-03-26 00:00:00,FR37001,ST de Baie mahault,2.5,42.5,8.7,
2026-03-26 00:00:00,FR37006,PTP-VICTOIRE,20.0,31.1,11.5,6.1
2026-03-26 00:00:00,FR37010,BT_PICHON,22.1,28.2,5.7,2.5
2026-03-26 00:00:00,FR37040,ABYMES RN1,3.2,,15.6,
2026-03-26 00:00:00,FR37041,Anse-Bertrand Campêche,,,17.2,
2026-03-26 00:00:00,FR38001,LYC. LISLET GEOFFROY,11.1,9.3,9.6,4.2
2026-03-26 00:00:00,FR38009,Ecole La Marine,3.8,,,
2026-03-26 00:00:00,FR38011,Station Luther King,11.5,12.4,23.3,
2026-03-26 00:00:00,FR38014,Ligne Paradis,8.4,11.8,11.6,
2026-03-26 00:00:00,FR38016,Station Bourg-Murat,,14.2,20.4,
2026-03-26 00:00:00,FR38017,Grand Coude,,,11.8,
2026-03-26 00:00:00,FR38018,Centre Penitencier,20.0,,,
2026-03-26 00:00:00,FR38020,Plateau Caillou,2.7,16.8,6.4,
2026-03-26 00:00:00,FR38021,Grand Fond,4.5,20.3,,
2026-03-26 00:00:00,FR38022,Chaussée Royale,,,11.3,4.0
2026-03-26 00:00:00,FR38023,BD BANKS,,,17.9,
2026-03-26 00:00:00,FR38024,RDT SAINT-LEU,5.3,,19.6,5.3
2026-03-26 00:00:00,FR38098,Sarda Garriga,5.4,,,
2026-03-26 00:00:00,FR39008,Ville de Schoelcher,,,8.7,3.8
2026-03-26 00:00:00,FR39009,Lamentin,4.9,37.3,8.9,3.6
2026-03-26 00:00:00,FR39010,Concorde,6.8,,,
2026-03-26 00:00:00,FR39011,Reneville,3.2,,6.7,
2026-03-26 00:00:00,FR39014,Sainte_Luce,0.5,66.3,10.7,4.9
2026-03-26 00:00:00,FR39015,Fort-de-France - Hôtel de ville,,,8.2,3.5
2026-03-26 00:00:00,FR39016,Robert Bourg,-1.1,74.3,8.4,3.8
2026-03-26 00:00:00,FR39017,Bellevue,1.7,65.6,,
2026-03-26 00:00:00,FR40006,Kourou Gaston Monnerville Brady,,,5.9,2.9
2026-03-26 00:00:00,FR40007,Kalou,0.6,,,
2026-03-26 00:00:00,FR40008,Caiena3,,,5.2,
2026-03-26 00:00:00,FR40009,Cayenne-Bouchon,,,6.0,2.6
2026-03-26 00:00:00,FR40010,Matiti,0.3,23.9,,
2026-03-26 00:00:00,FR41001,AJACCIO CANETTO,4.1,92.8,27.1,8.4
2026-03-26 00:00:00,FR41002,BASTIA GIRAUD,1.6,95.5,27.6,7.8
2026-03-26 00:00:00,FR41004,BASTIA LA MARANA,0.9,100.2,48.7,
2026-03-26 00:00:00,FR41017,BASTIA MONTESORO,-0.1,100.5,38.0,8.8
2026-03-26 00:00:00,FR41024,VENACO,,109.7,14.2,5.1
2026-03-26 00:00:00,FR41060,BASTIA FANGO,1.1,,40.0,
2026-03-26 00:00:00,FR41063,AJACCIO CONFINA 2,1.3,96.1,,
2026-03-26 00:00:00,FR41073,AJACCIO NAPOLEON,2.1,,42.4,
2026-03-26 00:00:00,FR42010,Strasbourg Neudorf Ecoquartier Danube,4.2,,1.3,1.2
2026-03-26 00:00:00,FR42011,Haguenau-Place marché aux bestiaux,3.7,64.2,,2.8
2026-03-26 00:00:00,FR43001,Kawéni Village,,,47.3,
2026-03-26 00:00:00,FR43002,Convalescence,,,13.1,4.7
2026-03-26 00:00:00,FR43099,Kawéni Nord,,,65.8,
2026-03-26 00:00:00,FR50060,Montauban - Ramierou,6.5,63.6,12.1,6.6
2026-03-26 00:00:00,FR50224,Perpignan bd Pyrénées,8.9,,13.4,2.4
2026-03-26 00:00:00,FR50225,Montpellier Liberté,2.7,,9.8,4.5
2026-03-26 00:00:00,FR50227,Montpellier Antigone,3.5,,,
2026-03-26 00:00:00,FR50232,Nimes Allende,,,5.8,2.1
2026-03-26 00:00:00,FR82001,Besancon Mégevand,6.6,,,
2026-03-26 00:00:00,FR82005,Montfaucon,,72.6,,
2026-03-26 00:00:00,FR82006,Besançon Prévoyance,5.2,67.7,4.0,-2.9
2026-03-26 00:00:00,FR82010,Montbéliard centre,6.1,,2.5,2.2
2026-03-26 00:00:00,FR82012,Dambenois Citoyen,,71.7,,
2026-03-26 00:00:00,FR82020,Belfort Octroi,3.2,,,
2026-03-26 00:00:00,FR82021,Belfort centre,6.2,73.0,5.0,5.8
2026-03-26 00:00:00,FR82030,Montandon Baresans,,68.1,0.5,0.5
2026-03-26 00:00:00,FR82040,Dole centre,2.3,71.5,4.6,3.0
2026-03-26 00:00:00,FR82041,Tavaux,2.2,,,
2026-03-26 00:00:00,FR82042,Damparis,1.9,,,
2026-03-26 00:00:00,FR82043,Chatenois,,,4.1,
2026-03-26 00:00:00,FR82050,Lons-le-Saunier CV,,77.5,,
2026-03-26 00:00:00,FR82060,Vesoul Pres Caillet,5.6,78.5,5.1,1.5
2026-03-26 00:00:00,FR82070,Baume-les-Dames,5.1,,8.1,6.0
2026-03-26 01:00:00,FR01011,Metz-Centre,3.9,63.0,3.6,0.6
2026-03-26 01:00:00,FR01012,Metz-Borny,7.5,,5.4,
2026-03-26 01:00:00,FR01014,Pont-à-Mousson,,,6.9,
2026-03-26 01:00:00,FR01016,Atton,3.8,,,
2026-03-26 01:00:00,FR01018,Scy-Chazelles,3.7,61.9,,
2026-03-26 01:00:00,FR01020,Thionville-Centre,4.4,,6.6,4.0
2026-03-26 01:00:00,FR01021,Thionville-Garche,,66.0,,
2026-03-26 01:00:00,FR01059,HAYANGE-MARSPICH,,,8.8,
2026-03-26 01:00:00,FR01064,Metz- Pont Grilles,3.6,,4.8,
2026-03-26 01:00:00,FR01065,Belleville sur Meuse,2.3,,,1.4
2026-03-26 01:00:00,FR02001,Berre l'Etang,,85.5,,
2026-03-26 01:00:00,FR02004,Martigues P. Central,,91.0,,
2026-03-26 01:00:00,FR02008,Port de Bouc Leque,,,15.1,4.8
2026-03-26 01:00:00,FR02013,Fos Les Carabins,,,,2.5
2026-03-26 01:00:00,FR02020,Rognac les Brets,,,,7.5
2026-03-26 01:00:00,FR02021,Sausset les Pins,,88.3,,
2026-03-26 01:00:00,FR02022,Arles,2.0,89.6,7.0,2.1
2026-03-26 01:00:00,FR02041,SALON,1.4,85.1,4.6,1.7
2026-03-26 01:00:00,FR02043,Marignane,1.0,,5.5,2.2
2026-03-26 01:00:00,FR03006,MARSEILLE RABATAU,4.6,,10.1,1.4
2026-03-26 01:00:00,FR03014,MARSEILLE ST LOUIS,4.7,,5.4,2.4
2026-03-26 01:00:00,FR03021,AIX ROY RENE,2.7,,,3.0
2026-03-26 01:00:00,FR03027,PLAN AUPS/STE  BAUME,,88.7,4.1,2.0
2026-03-26 01:00:00,FR03029,AIX CENTRE ECOLE ART,1.9,,4.7,2.2
2026-03-26 01:00:00,FR03030,GARDANNE,,,10.7,0.9
2026-03-26 01:00:00,FR03037,VALLEE HUVEAUNE,,81.6,,
2026-03-26 01:00:00,FR03043,MARSEILLE 5 AVENUES,2.9,78.5,6.7,2.7
2026-03-26 01:00:00,FR03048,AIX PLATANES,,80.4,,
2026-03-26 01:00:00,FR03064,LA VALETTE/LA GARDE,,85.6,,6.0
2026-03-26 01:00:00,FR03068,TOULON FOCH,3.1,,16.5,9.3
2026-03-26 01:00:00,FR03070,ESTEREL,0.2,85.5,7.5,3.1
2026-03-26 01:00:00,FR03071,TOULON CLARET,1.1,90.4,9.2,2.6
2026-03-26 01:00:00,FR03080,AVIGNON   MAIRIE,1.7,87.6,3.0,1.3
2026-03-26 01:00:00,FR03084,LE PONTET,2.2,,,
2026-03-26 01:00:00,FR03086,APT,,81.0,,
2026-03-26 01:00:00,FR03088,CARPENTRAS,,82.6,,
2026-03-26 01:00:00,FR03091,Avignon Rocade De Gaulle,1.8,,8.6,3.4
2026-03-26 01:00:00,FR04002,GENNEVILLIERS,18.7,,11.9,7.5
2026-03-26 01:00:00,FR04004,PARIS 18eme,14.2,56.6,11.2,5.5
2026-03-26 01:00:00,FR04012,Place Victor Basch,14.4,,19.3,
2026-03-26 01:00:00,FR04014,PARIS 12eme,13.2,,,
2026-03-26 01:00:00,FR04017,NEUILLY-SUR-SEINE,9.5,62.2,,
2026-03-26 01:00:00,FR04018,AUBERVILLIERS,14.8,,,
2026-03-26 01:00:00,FR04023,CERGY-PONTOISE,,69.5,10.6,
2026-03-26 01:00:00,FR04024,GONESSE,4.0,,,3.7
2026-03-26 01:00:00,FR04029,VERSAILLES,8.4,60.5,,
2026-03-26 01:00:00,FR04031,Av Champs Elysees,12.3,,,6.0
2026-03-26 01:00:00,FR04034,VITRY-SUR-SEINE,8.7,65.6,9.2,5.0
2026-03-26 01:00:00,FR04037,PARIS 13eme,7.2,63.1,,
2026-03-26 01:00:00,FR04038,Zone Rurale SO,3.0,69.7,,
2026-03-26 01:00:00,FR04048,Zone Rurale Nord,,61.2,7.0,3.3
2026-03-26 01:00:00,FR04049,LES ULIS,,70.4,,
2026-03-26 01:00:00,FR04051,ARGENTEUIL,16.1,,,
2026-03-26 01:00:00,FR04055,PARIS 1er Les Halles,8.8,66.0,10.0,4.9
2026-03-26 01:00:00,FR04058,Auto A1 -Saint-Denis,55.6,,24.3,11.1
2026-03-26 01:00:00,FR04059,SAINT-DENIS,12.7,,,
2026-03-26 01:00:00,FR04060,PARIS 7eme,10.8,,,
2026-03-26 01:00:00,FR04063,MANTES-LA-JOLIE,14.5,41.3,,
2026-03-26 01:00:00,FR04066,Zone rurale Sud,,56.1,5.1,3.2
2026-03-26 01:00:00,FR04069,MELUN,9.8,53.1,,
2026-03-26 01:00:00,FR04071,Rue Bonaparte,10.6,,,
2026-03-26 01:00:00,FR04098,LOGNES,11.1,62.6,6.8,
2026-03-26 01:00:00,FR04099,NOGENT-SUR-MARNE,,,11.9,
2026-03-26 01:00:00,FR04100,VILLEMOMBLE,13.9,59.2,,
2026-03-26 01:00:00,FR04101,CHAMPIGNY-SUR-MARNE,9.9,64.8,,
2026-03-26 01:00:00,FR04118,Place de l'Opéra,15.7,,11.0,
2026-03-26 01:00:00,FR04122,RN6-MELUN,10.8,,16.4,5.1
2026-03-26 01:00:00,FR04131,Boulevard Haussmann,12.7,,9.2,1.8
2026-03-26 01:00:00,FR04141,Quai des Celestins,12.3,,,
2026-03-26 01:00:00,FR04142,Zone Rurale Nord-Est,,60.1,,
2026-03-26 01:00:00,FR04149,MONTGERON,12.9,55.5,,
2026-03-26 01:00:00,FR04150,LA DEFENSE,7.0,,,3.5
2026-03-26 01:00:00,FR04156,BOBIGNY,13.6,,9.8,5.4
2026-03-26 01:00:00,FR04158,Zone Rurale NO,,74.3,8.3,
2026-03-26 01:00:00,FR04173,RD934 Coulommiers,,,8.0,4.0
2026-03-26 01:00:00,FR04179,PARIS Stade Lenglen,15.5,,13.1,
2026-03-26 01:00:00,FR04180,RN20 - MONTLHERY,18.7,,,8.5
2026-03-26 01:00:00,FR04181,RAMBOUILLET,,65.3,8.2,5.3
2026-03-26 01:00:00,FR04319,TREMBLAY-EN-FRANCE,11.5,48.9,5.6,
2026-03-26 01:00:00,FR04323,EVRY,16.6,,,
2026-03-26 01:00:00,FR04324,Zone Rurale Est,,67.2,,
2026-03-26 01:00:00,FR04328,Zone Rurale SE,4.5,62.5,6.7,4.4
2026-03-26 01:00:00,FR04329,Bld peripherique Est,13.5,,10.4,8.6
2026-03-26 01:00:00,FR05040,Honfleur Sce Tech.,,80.8,13.6,
2026-03-26 01:00:00,FR05074,Le Havre Ec. Herriot,1.3,81.5,15.4,6.7
2026-03-26 01:00:00,FR05080,Rogerville Mairie,,82.1,,
2026-03-26 01:00:00,FR05082,Touques,,84.3,,
2026-03-26 01:00:00,FR05083,Gonfreville l Orcher,2.4,,12.8,5.3
2026-03-26 01:00:00,FR05084,NDGravenchon Pasteur,4.6,,,
2026-03-26 01:00:00,FR05087,Maison Parc Brotonne,1.6,79.0,7.5,2.5
2026-03-26 01:00:00,FR05089,Le Havre Lafaurie-montant,1.1,,20.4,10.1
2026-03-26 01:00:00,FR05090,Le Havre ville-haute,2.0,84.8,11.5,5.4
2026-03-26 01:00:00,FR06001,Valenciennes Acacias,,,9.7,
2026-03-26 01:00:00,FR06003,Douai Theuriet,7.7,,5.5,4.0
2026-03-26 01:00:00,FR06006,Valenciennes Wallon,6.2,,4.1,3.0
2026-03-26 01:00:00,FR06011,Denain Villars,4.2,73.8,4.6,3.3
2026-03-26 01:00:00,FR06133,Cartignies,2.5,73.3,3.5,2.9
2026-03-26 01:00:00,FR07004,Montferrand,3.2,80.6,8.2,4.2
2026-03-26 01:00:00,FR07022,Paray le Fresil,1.9,72.3,3.9,2.4
2026-03-26 01:00:00,FR07031,Rageade,,84.8,8.1,3.1
2026-03-26 01:00:00,FR07051,Beaulieu,0.9,,8.9,4.5
2026-03-26 01:00:00,FR07052,Aurillac-Lagarde,2.4,82.2,7.2,3.6
2026-03-26 01:00:00,FR07053,Edouard Michelin,2.0,,,
2026-03-26 01:00:00,FR07054,Le Puy-Causans,2.0,78.3,2.2,
2026-03-26 01:00:00,FR07056,Pays du Mezenc,,79.3,,
2026-03-26 01:00:00,FR07057,Moulins Centre,1.6,73.6,5.6,3.2
2026-03-26 01:00:00,FR07058,Montluçon,2.2,74.8,8.8,4.2
2026-03-26 01:00:00,FR07059,Vichy,1.9,72.2,6.5,3.7
2026-03-26 01:00:00,FR07060,Royat Périurbaine,1.7,86.6,,
2026-03-26 01:00:00,FR07061,Riom Périurbaine,1.8,79.3,8.7,
2026-03-26 01:00:00,FR08003,Montpellier Chaptal,0.3,,,
2026-03-26 01:00:00,FR08016,Montpellier Prés d'Arènes,2.3,82.6,5.6,3.1
2026-03-26 01:00:00,FR08017,Montpellier Périurbaine Sud (Lattes),,82.4,,
2026-03-26 01:00:00,FR08018,Montpellier St Gely,,83.2,,
2026-03-26 01:00:00,FR08020,Lunel Viel,1.0,,4.6,2.0
2026-03-26 01:00:00,FR08022,Agathois-piscénois,2.4,83.6,,
2026-03-26 01:00:00,FR08023,Biterrois-Narbonnais,,79.6,,
2026-03-26 01:00:00,FR08209,Saze Gard Rhodanien2,,87.2,,
2026-03-26 01:00:00,FR08614,Nimes Gauzy,3.7,85.1,4.5,2.2
2026-03-26 01:00:00,FR08617,Nimes La Calmette,,81.2,,
2026-03-26 01:00:00,FR08712,Perpignan St Esteve,,90.8,,
2026-03-26 01:00:00,FR08714,Perpignan Les Carmes,2.3,85.2,12.1,5.7
2026-03-26 01:00:00,FR09003,place de VERDUN,2.3,82.5,15.0,2.1
2026-03-26 01:00:00,FR09008,Aytré,4.9,81.1,11.2,
2026-03-26 01:00:00,FR09015,Les Couronneries,4.2,69.3,13.4,
2026-03-26 01:00:00,FR09103,Square Pablo Casals,3.7,71.4,8.2,4.5
2026-03-26 01:00:00,FR09106,ANGOULEME-GAMBETTA,1.7,,10.4,
2026-03-26 01:00:00,FR09203,La Pallice3 LR,,,10.5,6.5
2026-03-26 01:00:00,FR09302,Zoodyssée Chizé,2.3,58.2,9.3,4.7
2026-03-26 01:00:00,FR09303,Niort Venise,2.3,58.8,8.6,4.7
2026-03-26 01:00:00,FR09304,AIRVAULT - Stade Laillé,2.1,64.6,11.1,
2026-03-26 01:00:00,FR09305,Niort - Tassigny,4.8,,13.2,
2026-03-26 01:00:00,FR09403,Poitiers-Le Nain,5.9,,13.4,
2026-03-26 01:00:00,FR09404,Poitiers Centre  Augouard,4.5,66.6,10.9,5.8
2026-03-26 01:00:00,FR10004,Malo-les-Bains,,,10.3,4.2
2026-03-26 01:00:00,FR10017,St Pol mer - cheminots,10.9,69.1,15.0,5.6
2026-03-26 01:00:00,FR10025,Sangatte,,70.6,28.2,
2026-03-26 01:00:00,FR10029,Cappelle la Grande,,,18.4,
2026-03-26 01:00:00,FR10030,Boulogne Diderot,4.4,,12.3,6.1
2026-03-26 01:00:00,FR10032,Outreau,,71.6,12.4,
2026-03-26 01:00:00,FR10034,Grande-synthe,,,20.1,
2026-03-26 01:00:00,FR10041,St Omer Ribot,,,13.9,
2026-03-26 01:00:00,FR10132,Campagne les B.,6.9,68.6,15.1,
2026-03-26 01:00:00,FR11026,Halluin stade,9.0,63.3,,
2026-03-26 01:00:00,FR11034,Roubaix Serres,8.3,,64.8,64.0
2026-03-26 01:00:00,FR11038,Tourcoing Houpline,10.2,71.7,3.9,2.2
2026-03-26 01:00:00,FR11114,Wattignies,5.2,59.1,4.9,3.1
2026-03-26 01:00:00,FR12004,Toulouse école m. Jacquier,0.5,79.8,9.1,5.2
2026-03-26 01:00:00,FR12020,Peyrusse Vieille,0.6,75.2,9.2,5.2
2026-03-26 01:00:00,FR12021,Toulouse Mazades,,,9.8,5.1
2026-03-26 01:00:00,FR12026,Albi Delmas,2.4,,,6.1
2026-03-26 01:00:00,FR12029,Gaudonville,,75.9,,
2026-03-26 01:00:00,FR12030,Toulouse Berthelot,1.1,78.2,10.0,5.2
2026-03-26 01:00:00,FR12031,Belesta en Lauragais,,76.6,,
2026-03-26 01:00:00,FR12039,Toulouse-SETMI Eisenhower,,,9.3,
2026-03-26 01:00:00,FR12040,Toulouse SETMI Chapitre,,,13.9,
2026-03-26 01:00:00,FR12041,Montgiscard SICOVAL,,78.0,,
2026-03-26 01:00:00,FR12042,Lourdes Lapaca,2.0,81.2,4.9,3.1
2026-03-26 01:00:00,FR12044,Toulouse - Aéroport Blagnac côté trafic,1.0,,10.5,
2026-03-26 01:00:00,FR12047,Bessières-ECONOTRE,,,9.5,
2026-03-26 01:00:00,FR12052,Tarbes lycée Dupuy,1.4,81.2,4.1,2.8
2026-03-26 01:00:00,FR12053,Castres stadeTravet,1.6,73.3,14.4,8.9
2026-03-26 01:00:00,FR12054,Toulouse Rte Albi,1.5,,9.4,5.1
2026-03-26 01:00:00,FR12085,Toulouse Port de l'Embouchure,5.9,,10.8,3.5
2026-03-26 01:00:00,FR12095,Rodez Camonil,2.5,77.0,6.2,3.3
2026-03-26 01:00:00,FR14008,REVIN,1.9,73.7,2.0,1.7
2026-03-26 01:00:00,FR14010,BETHENY,7.3,58.6,15.0,
2026-03-26 01:00:00,FR14011,DOUMER,14.1,,12.3,4.4
2026-03-26 01:00:00,FR14012,Jean d Aulan,3.5,62.3,9.3,0.7
2026-03-26 01:00:00,FR14022,CHALONS,4.1,57.1,6.6,
2026-03-26 01:00:00,FR14028,Rempart Perrier,5.5,,7.9,2.3
2026-03-26 01:00:00,FR14031,Troyes La Tour ,8.0,,,
2026-03-26 01:00:00,FR14032,ST PARRES AUX TERTRE,,62.8,,
2026-03-26 01:00:00,FR14033,STE SAVINE,5.0,,5.8,4.7
2026-03-26 01:00:00,FR14042,St DIZIER L. Michel,6.1,55.8,,
2026-03-26 01:00:00,FR14051,CHARLEVILLE,3.2,66.9,1.0,
2026-03-26 01:00:00,FR15013,Champ sur Drac,,76.7,,
2026-03-26 01:00:00,FR15018,Voiron Urbain,2.1,79.5,4.2,
2026-03-26 01:00:00,FR15031,Le Casset2,,91.3,,
2026-03-26 01:00:00,FR15038,St Martin d'Heres,,71.3,5.2,2.7
2026-03-26 01:00:00,FR15043,Grenoble Les Frenes,2.0,68.9,5.9,3.2
2026-03-26 01:00:00,FR15045,Grenoble PeriurbSud,1.8,55.9,0.3,
2026-03-26 01:00:00,FR15046,Grenoble Boulevards,3.3,,8.9,
2026-03-26 01:00:00,FR15048,Gresivaudan Periurb,2.7,59.9,3.1,2.2
2026-03-26 01:00:00,FR15053,Rocade Sud Eybens,4.9,,3.6,-0.1
2026-03-26 01:00:00,FR16017,Nord-Est Alsace,5.9,65.6,,
2026-03-26 01:00:00,FR16029,Strasbourg Nord,2.7,68.4,3.1,2.8
2026-03-26 01:00:00,FR16031,Vosges du Nord,,70.8,,
2026-03-26 01:00:00,FR16034,Strasbourg Clemenceau,4.2,,3.8,
2026-03-26 01:00:00,FR16054,Colmar Centre,1.8,,2.7,-2.5
2026-03-26 01:00:00,FR16060,C.C.3 Frontières,1.7,,,
2026-03-26 01:00:00,FR16064,Colmar Sud,,74.4,,
2026-03-26 01:00:00,FR16065,Mulhouse Est,,66.9,,
2026-03-26 01:00:00,FR16066,Mulhouse Sud 2,4.9,65.6,3.3,1.6
2026-03-26 01:00:00,FR16069,Mulhouse-Briand,4.9,,-1.4,
2026-03-26 01:00:00,FR16215,Strasbourg A35 Remparts,5.7,,6.7,
2026-03-26 01:00:00,FR16302,Donon Vosges Moyennes 2,1.6,71.9,1.5,1.3
2026-03-26 01:00:00,FR18035,Salouel,2.2,71.8,,
2026-03-26 01:00:00,FR18039,Arrest,,80.8,9.5,5.0
2026-03-26 01:00:00,FR18042,P. Roth St Quentin,4.3,67.5,9.3,6.1
2026-03-26 01:00:00,FR18043,Faiencerie Creil,5.3,61.2,7.3,3.9
2026-03-26 01:00:00,FR18053,St Pierre Amiens,6.4,,8.5,4.3
2026-03-26 01:00:00,FR18057,Neuilly-Saint-Front,2.8,67.0,6.7,3.6
2026-03-26 01:00:00,FR18058,Gaudechart,2.0,58.9,7.0,3.7
2026-03-26 01:00:00,FR18079,TRAFIC AMIENS,,,,1.5
2026-03-26 01:00:00,FR18080,TRAF Saint Quent 14,,,8.0,4.3
2026-03-26 01:00:00,FR18089,Trafic Beauvais 1,4.5,,8.6,4.1
2026-03-26 01:00:00,FR19002,Rennes Laennec,12.3,,10.2,5.3
2026-03-26 01:00:00,FR19007,Rennes Les Halles,9.8,,,
2026-03-26 01:00:00,FR19012,Brest Mace,5.8,79.8,15.0,6.9
2026-03-26 01:00:00,FR19014,Brest Desmoulins,2.7,,14.4,10.7
2026-03-26 01:00:00,FR19016,BREST Plouzané,,75.7,,
2026-03-26 01:00:00,FR19018,MORDELLES BELLAIS,,70.4,,
2026-03-26 01:00:00,FR19020,Kergoff,1.0,74.4,8.6,4.9
2026-03-26 01:00:00,FR19032,Lorient B. Bissonnet,3.0,62.2,6.3,3.7
2026-03-26 01:00:00,FR19033,Vannes UTA,3.8,64.4,7.5,4.7
2026-03-26 01:00:00,FR19037,Lorient Normandie,3.2,,7.2,4.2
2026-03-26 01:00:00,FR19039,Rennes Thabor,5.3,66.9,11.5,5.7
2026-03-26 01:00:00,FR19053,Quimper Zola,1.0,78.0,12.2,4.8
2026-03-26 01:00:00,FR19082,StMalo Rocabey,1.8,80.2,28.8,7.3
2026-03-26 01:00:00,FR20013,A7 SUD LYONNAIS,4.1,,5.0,1.6
2026-03-26 01:00:00,FR20017,GERLAND,4.7,,5.2,2.8
2026-03-26 01:00:00,FR20029,FEYZIN STADE,,,3.2,
2026-03-26 01:00:00,FR20037,TERNAY,0.6,78.4,,
2026-03-26 01:00:00,FR20046,VAULX EN VELIN,0.6,76.1,,1.4
2026-03-26 01:00:00,FR20047,COTIERE AIN,1.6,71.7,6.8,
2026-03-26 01:00:00,FR20048,SAINT EXUPERY,3.4,67.4,5.9,3.1
2026-03-26 01:00:00,FR20049,HAUT BEAUJOLAIS,,77.0,,
2026-03-26 01:00:00,FR20062,LYON Centre,2.9,66.9,5.4,3.0
2026-03-26 01:00:00,FR20069,Lyon Périphérique,8.6,,8.6,
2026-03-26 01:00:00,FR20070,LYON TRAFIC JAURES,3.2,,7.9,
2026-03-26 01:00:00,FR20077,Villefranche Centre ,2.6,69.5,4.1,2.3
2026-03-26 01:00:00,FR21001,Caen Chemin-Vert,5.1,81.7,10.2,4.7
2026-03-26 01:00:00,FR21019,IFS Caen sud,6.0,81.0,9.1,
2026-03-26 01:00:00,FR21031,Alençon Météo-France,4.8,79.7,5.4,3.2
2026-03-26 01:00:00,FR21038,Cherbourg Hotel de Ville,3.8,78.2,12.7,6.0
2026-03-26 01:00:00,FR21039,Cherbourg PMF,1.5,,,3.3
2026-03-26 01:00:00,FR21040,Saint-Lô Eglise,2.6,72.4,9.3,
2026-03-26 01:00:00,FR21041,Ouistreham Baie de l Orne,,86.5,,
2026-03-26 01:00:00,FR21050,La Coulonche MERA,,80.9,4.5,2.7
