datetime,code_site,nom_site,latitude_pollution,longitude_pollution,station_meteo,distance_km,temperature,humidity,wind_speed,pressure,impact_index
2026-03-26 00:00:00,FR24007,ANTIBES JEAN MOULIN,43.6,7.09,NICE,10.86,12.1,28.0,10.6,99690.0,17.15
2026-03-26 00:00:00,FR24009,CANNES BROUSSAILLES,43.56,7.01,CANNES,4.47,10.5,32.0,8.8,100060.0,16.71
2026-03-26 00:00:00,FR24021,PEILLON,43.79,7.37,NICE,20.22,12.1,28.0,10.6,99690.0,15.02
2026-03-26 00:00:00,FR24033,GAP COMMANDERIE,44.56,6.07,EMBRUN,34.56,1.2,69.0,3.4,90540.0,18.34
2026-03-26 00:00:00,FR24035,NICE PROMENADE,43.69,7.24,NICE,5.23,12.1,28.0,10.6,99690.0,15.5
2026-03-26 00:00:00,FR24036,NICE ARSON,43.7,7.29,NICE,8.58,12.1,28.0,10.6,99690.0,18.27
2026-03-26 00:00:00,FR24038,GAP JEAN JAURES,44.55,6.07,EMBRUN,35.06,1.2,69.0,3.4,90540.0,16.79
2026-03-26 00:00:00,FR24039,Obs Haute-Provence,43.93,5.71,ST AUBAN,26.43,2.7,80.0,6.5,95440.0,19.02
2026-03-26 00:00:00,FR25036,Espace du Palais,49.44,1.09,ROUEN-BOOS,8.48,4.6,68.0,6.1,99860.0,20.39
2026-03-26 00:00:00,FR25039,Evreux Centre,49.02,1.15,EVREUX-HUEST,5.36,3.7,77.0,4.9,100130.0,15.8
2026-03-26 00:00:00,FR25043,Centre Hospitalier,49.4,1.1,ROUEN-BOOS,5.87,4.6,68.0,6.1,99860.0,18.35
2026-03-26 00:00:00,FR25048,Petit Quevilly,49.43,1.06,ROUEN-BOOS,9.71,4.6,68.0,6.1,99860.0,16.11
2026-03-26 00:00:00,FR25049,Base loisirs Poses,49.3,1.21,ROUEN-BOOS,9.77,4.6,68.0,6.1,99860.0,18.09
2026-03-26 00:00:00,FR25051,Dieppe prox-auto,49.92,1.07,DIEPPE,2.01,6.4,68.0,10.1,101240.0,17.09
2026-03-26 00:00:00,FR25053,Rouen Proxi Quai de Paris,49.44,1.1,ROUEN-BOOS,7.79,4.6,68.0,6.1,99860.0,18.01
2026-03-26 00:00:00,FR25054,Petit-Quevilly Sud 3,49.43,1.07,ROUEN-BOOS,9.46,4.6,68.0,6.1,99860.0,19.11
2026-03-26 00:00:00,FR25055,Dieppe Golf,49.92,1.05,DIEPPE,3.31,6.4,68.0,10.1,101240.0,19.87
2026-03-26 00:00:00,FR26005,Dijon Péjoces,47.31,5.07,DIJON-LONGVIC,4.71,2.8,83.0,5.0,98890.0,17.76
2026-03-26 00:00:00,FR26012,Morvan,47.27,4.1,AUXERRE-PERRIGNY,73.77,2.6,82.0,5.1,99850.0,16.73
2026-03-26 00:00:00,FR26014,Dijon Trémouille,47.33,5.04,DIJON-LONGVIC,7.36,2.8,83.0,5.0,98890.0,15.62
2026-03-26 00:00:00,FR26016,Sens,48.2,3.28,AUXERRE-PERRIGNY,46.44,2.6,82.0,5.1,99850.0,17.08
2026-03-26 00:00:00,FR26017,Nevers,47.0,3.17,NEVERS-MARZY,4.3,2.9,82.0,3.5,99690.0,16.13
2026-03-26 00:00:00,FR26019,Auxerre,47.8,3.58,AUXERRE-PERRIGNY,3.33,2.6,82.0,5.1,99850.0,18.63
2026-03-26 00:00:00,FR26094,Dijon Ardennes,47.35,5.07,DIJON-LONGVIC,9.38,2.8,83.0,5.0,98890.0,16.38
2026-03-26 00:00:00,FR27003,ROCHES DE CONDRIEU,45.45,4.77,LYON-BRON,32.9,4.8,70.0,6.0,99180.0,17.04
2026-03-26 00:00:00,FR27005,Sablons,45.32,4.77,GRENOBLE-ST GEOIRS,42.67,2.8,83.0,4.6,96920.0,17.66
2026-03-26 00:00:00,FR27007,Bourgoin-Jallieu,45.61,5.27,LYON-ST EXUPERY,19.95,4.3,74.0,5.2,98700.0,14.29
2026-03-26 00:00:00,FR27010,Plateau de Bonnevaux,45.46,5.18,GRENOBLE-ST GEOIRS,14.92,2.8,83.0,4.6,96920.0,16.28
2026-03-26 00:00:00,FR27011,A7 Salaise Ouest,45.34,4.81,GRENOBLE-ST GEOIRS,39.59,2.8,83.0,4.6,96920.0,15.86
2026-03-26 00:00:00,FR28010,Harnes Serres,50.45,2.9,LILLE-LESQUIN,19.38,3.9,89.0,3.9,100900.0,16.1
2026-03-26 00:00:00,FR28022,St-Laurent-Blangy,50.31,2.81,LILLE-LESQUIN,35.57,3.9,89.0,3.9,100900.0,17.51
2026-03-26 00:00:00,FR28028,Bethune Stade,50.54,2.64,LILLE-LESQUIN,32.85,3.9,89.0,3.9,100900.0,16.96
2026-03-26 00:00:00,FR29424,SAINT ETIENNE SUD,45.42,4.4,ST ETIENNE-BOUTHEON,16.05,3.1,71.0,4.4,96940.0,16.42
2026-03-26 00:00:00,FR29426,SAINT-CHAMOND,45.48,4.52,ST ETIENNE-BOUTHEON,18.93,3.1,71.0,4.4,96940.0,20.23
2026-03-26 00:00:00,FR29439,LA TALAUDIERE,45.48,4.43,ST ETIENNE-BOUTHEON,12.75,3.1,71.0,4.4,96940.0,17.52
2026-03-26 00:00:00,FR29441,ST ETIENNE BD URBAIN ,45.45,4.39,ST ETIENNE-BOUTHEON,13.14,3.1,71.0,4.4,96940.0,15.36
2026-03-26 00:00:00,FR30019,Epinal,48.17,6.45,LUXEUIL,43.39,2.6,94.0,3.9,98020.0,13.4
2026-03-26 00:00:00,FR30026,Luneville,48.58,6.48,NANCY-ESSEY,22.43,2.8,89.0,3.6,98730.0,17.79
2026-03-26 00:00:00,FR30032,Heming,48.69,6.97,STRASBOURG-ENTZHEIM,52.18,3.1,88.0,8.4,99300.0,14.35
2026-03-26 00:00:00,FR30033,Jonville en Woevre,49.07,5.79,AEROPORT METZ-NANCY-LORRAINE,34.73,1.8,90.0,6.0,98150.0,11.15
2026-03-26 00:00:00,FR30034,Nancy-Charles III,48.69,6.19,NANCY-ESSEY,2.28,2.8,89.0,3.6,98730.0,15.5
2026-03-26 00:00:00,FR30036,Nancy-Libération,48.7,6.15,NANCY-ESSEY,5.05,2.8,89.0,3.6,98730.0,16.45
2026-03-26 00:00:00,FR30037,Nancy-Brabois 2,48.66,6.14,NANCY-ESSEY,7.15,2.8,89.0,3.6,98730.0,15.88
2026-03-26 00:00:00,FR31001,GRAND PARC,44.86,-0.58,BORDEAUX-MERIGNAC,9.38,6.8,79.0,2.3,101860.0,18.8
2026-03-26 00:00:00,FR31002,TALENCE,44.8,-0.59,BORDEAUX-MERIGNAC,8.71,6.8,79.0,2.3,101860.0,18.33
2026-03-26 00:00:00,FR31007,BASSENS,44.9,-0.52,BORDEAUX-MERIGNAC,15.85,6.8,79.0,2.3,101860.0,17.43
2026-03-26 00:00:00,FR31008,LE TEMPLE,44.87,-0.94,BORDEAUX-MERIGNAC,19.99,6.8,79.0,2.3,101860.0,15.93
2026-03-26 00:00:00,FR31010,AMBES,45.01,-0.53,BORDEAUX-MERIGNAC,23.93,6.8,79.0,2.3,101860.0,17.38
2026-03-26 00:00:00,FR31013,BILLERE,43.31,-0.39,PAU-UZEIN,8.49,6.2,91.0,3.1,100320.0,15.44
2026-03-26 00:00:00,FR31016,SAINT-CROUTS,43.48,-1.49,BIARRITZ-PAYS-BASQUE,3.83,9.9,62.0,5.4,101750.0,20.83
2026-03-26 00:00:00,FR31017,ANGLET,43.49,-1.53,BIARRITZ-PAYS-BASQUE,2.78,9.9,62.0,5.4,101750.0,20.41
2026-03-26 00:00:00,FR31021,LABASTIDE CEZERACQ,43.38,-0.54,PAU-UZEIN,9.9,6.2,91.0,3.1,100320.0,13.8
2026-03-26 00:00:00,FR31033,PERIGUEUX,45.19,0.73,BERGERAC,43.82,3.4,87.0,2.9,101690.0,16.3
2026-03-26 00:00:00,FR31039,PAU TOURASSE,43.31,-0.35,PAU-UZEIN,9.72,6.2,91.0,3.1,100320.0,16.46
2026-03-26 00:00:00,FR31040,MARMANDE,44.51,0.14,BERGERAC,46.15,3.4,87.0,2.9,101690.0,15.7
2026-03-26 00:00:00,FR31043,Biarritz-hippodrome,43.47,-1.55,BIARRITZ-PAYS-BASQUE,1.58,9.9,62.0,5.4,101750.0,21.83
2026-03-26 00:00:00,FR31045,Bordeaux_GAUTIER,44.83,-0.6,BORDEAUX-MERIGNAC,7.33,6.8,79.0,2.3,101860.0,19.73
2026-03-26 00:00:00,FR31055,MONT-DE-MARSAN - MIDOUZE,43.89,-0.51,MONT-DE-MARSAN,2.38,4.4,93.0,1.8,101790.0,15.69
2026-03-26 00:00:00,FR31057,Floirac Branne,44.84,-0.51,BORDEAUX-MERIGNAC,14.61,6.8,79.0,2.3,101860.0,18.6
2026-03-26 00:00:00,FR32001,Chalon Centre Ville,46.78,4.85,TAVAUX SA,52.79,2.8,84.0,5.5,99170.0,16.3
2026-03-26 00:00:00,FR32002,Champforgueil,46.82,4.84,TAVAUX SA,51.34,2.8,84.0,5.5,99170.0,16.69
2026-03-26 00:00:00,FR32005,Montceau-les-Mines 9me écluse,46.68,4.37,ST YAN,40.28,3.3,77.0,5.6,98810.0,16.27
2026-03-26 00:00:00,FR32006,Macon Paul Bert,46.32,4.84,MACON,4.26,3.9,74.0,3.5,98960.0,18.38
2026-03-26 00:00:00,FR33101,PASTEUR,45.56,5.93,CHAMBERY-AIX,9.38,4.3,81.0,5.9,98620.0,13.04
2026-03-26 00:00:00,FR33105,Chambéry Trafic,45.57,5.93,CHAMBERY-AIX,9.07,4.3,81.0,5.9,98620.0,14.77
2026-03-26 00:00:00,FR33120,CHAMONIX,45.92,6.87,BOURG ST MAURICE,35.43,-1.1,94.0,2.3,90890.0,16.56
2026-03-26 00:00:00,FR33121,Albertville,45.68,6.39,BOURG ST MAURICE,29.86,-1.1,94.0,2.3,90890.0,16.99
2026-03-26 00:00:00,FR33201,LOVERCHY,45.9,6.12,MEYTHET,4.11,1.9,88.0,3.5,95950.0,16.18
2026-03-26 00:00:00,FR33203,ANNECY Rocade,45.91,6.12,MEYTHET,2.78,1.9,88.0,3.5,95950.0,16.24
2026-03-26 00:00:00,FR33211,ANNEMASSE,46.2,6.24,MEYTHET,31.84,1.9,88.0,3.5,95950.0,16.9
2026-03-26 00:00:00,FR33212,GAILLARD,46.19,6.21,MEYTHET,30.95,1.9,88.0,3.5,95950.0,17.05
2026-03-26 00:00:00,FR33220,PASSY,45.92,6.71,BOURG ST MAURICE,34.79,-1.1,94.0,2.3,90890.0,16.96
2026-03-26 00:00:00,FR33232,BOSSONS,45.91,6.85,BOURG ST MAURICE,33.37,-1.1,94.0,2.3,90890.0,16.65
2026-03-26 00:00:00,FR33302,St Germain/Rhône,46.07,5.82,MEYTHET,26.49,1.9,88.0,3.5,95950.0,15.19
2026-03-26 00:00:00,FR33305,Bourg-en-Bresse,46.21,5.23,AMBERIEU,27.33,3.3,88.0,3.7,98570.0,12.56
2026-03-26 00:00:00,FR34013,Gambetta,47.91,1.9,ORLEANS,13.05,2.6,93.0,4.1,100340.0,16.32
2026-03-26 00:00:00,FR34024,Joué lès Tours,47.34,0.65,TOURS,12.46,3.5,82.0,4.0,100690.0,16.85
2026-03-26 00:00:00,FR34025,La Bruyère,47.42,0.68,TOURS,4.37,3.5,82.0,4.0,100690.0,16.45
2026-03-26 00:00:00,FR34028,Pompidou,47.39,0.7,TOURS,5.8,3.5,82.0,4.0,100690.0,17.26
2026-03-26 00:00:00,FR34029,La_Source-CNRS,47.84,1.94,ORLEANS,21.05,2.6,93.0,4.1,100340.0,15.72
2026-03-26 00:00:00,FR34030,Bourges-Baffier,47.08,2.41,BOURGES,4.0,3.7,81.0,4.3,99960.0,16.46
2026-03-26 00:00:00,FR34032,Leblanc,47.08,2.41,BOURGES,4.33,3.7,81.0,4.3,99960.0,15.16
2026-03-26 00:00:00,FR34041,Fulbert,48.44,1.51,CHARTRES,1.91,3.9,81.0,2.8,99950.0,17.18
2026-03-26 00:00:00,FR34043,Oysonville,48.39,1.96,CHARTRES,34.41,3.9,81.0,2.8,99950.0,15.07
2026-03-26 00:00:00,FR34046,Dreux Centre,48.73,1.36,CHARTRES,31.72,3.9,81.0,2.8,99950.0,16.42
2026-03-26 00:00:00,FR34047,Saint-Remy,48.76,1.23,EVREUX-HUEST,29.38,3.7,77.0,4.9,100130.0,18.04
2026-03-26 00:00:00,FR34048,Chartres_trafic,48.45,1.49,CHARTRES,1.41,3.9,81.0,2.8,99950.0,17.09
2026-03-26 00:00:00,FR34051,Chateauroux Sud,46.8,1.69,CHATEAUROUX  DEOLS,8.75,2.8,82.0,4.2,100110.0,17.0
2026-03-26 00:00:00,FR34061,Blois nord,47.59,1.3,BLOIS,11.56,1.5,90.0,3.0,100410.0,15.52
2026-03-26 00:00:00,FR34063,Blois_trafic,47.59,1.33,BLOIS,13.33,1.5,90.0,3.0,100410.0,17.26
2026-03-26 00:00:00,FR34064,Montargis_trafic,48.01,2.74,AUXERRE-PERRIGNY,63.65,2.6,82.0,5.1,99850.0,15.91
2026-03-26 00:00:00,FR34066,Montargis Les Cites,48.0,2.73,AUXERRE-PERRIGNY,64.44,2.6,82.0,5.1,99850.0,15.12
2026-03-26 00:00:00,FR34067,St Jean de la Ruelle,47.91,1.87,ORLEANS,11.41,2.6,93.0,4.1,100340.0,15.77
2026-03-26 00:00:00,FR35002,ST JUNIEN - Fontaine,45.88,0.9,LIMOGES-BELLEGARDE,21.57,2.5,73.0,3.0,97290.0,16.01
2026-03-26 00:00:00,FR35004,BRIVE - Dalton,45.16,1.54,BRIVE,5.19,5.5,66.0,2.7,100780.0,16.07
2026-03-26 00:00:00,FR35006,TULLE - Hugo,45.26,1.76,BRIVE,26.09,5.5,66.0,2.7,100780.0,13.98
2026-03-26 00:00:00,FR35007,PALAIS S/ V.- Garros,45.87,1.31,LIMOGES-BELLEGARDE,10.38,2.5,73.0,3.0,97290.0,19.26
2026-03-26 00:00:00,FR35010,LIMOGES - Aine,45.83,1.25,LIMOGES-BELLEGARDE,7.09,2.5,73.0,3.0,97290.0,16.35
2026-03-26 00:00:00,FR35019,SAILLAT - Ipaper,45.88,0.82,LIMOGES-BELLEGARDE,27.23,2.5,73.0,3.0,97290.0,17.27
2026-03-26 00:00:00,FR35027,LIMOGES - BERLAND,45.84,1.26,LIMOGES-BELLEGARDE,6.89,2.5,73.0,3.0,97290.0,17.67
2026-03-26 00:00:00,FR36001,Valence Périurb. Sud,44.87,4.88,MONTELIMAR,34.08,7.4,48.0,4.1,100600.0,17.68
2026-03-26 00:00:00,FR36002,Valence Urb. Centre,44.93,4.89,MONTELIMAR,41.18,7.4,48.0,4.1,100600.0,17.11
2026-03-26 00:00:00,FR36019,Romans-sur-Isère,45.04,5.04,GRENOBLE-ST GEOIRS,41.5,2.8,83.0,4.6,96920.0,17.59
2026-03-26 00:00:00,FR36021,Drôme Rurale Sud-SND,44.57,5.28,MONTELIMAR,43.26,7.4,48.0,4.1,100600.0,16.87
2026-03-26 00:00:00,FR36032,A7 Valence Est,44.95,4.89,MONTELIMAR,42.76,7.4,48.0,4.1,100600.0,16.28
2026-03-26 00:00:00,FR37001,ST de Baie mahault,16.26,-61.59,LE RAIZET AERO,8.08,25.0,77.0,2.7,101420.0,11.61
2026-03-26 00:00:00,FR37006,PTP-VICTOIRE,16.24,-61.53,LE RAIZET AERO,3.58,25.0,77.0,2.7,101420.0,15.49
2026-03-26 00:00:00,FR37010,BT_PICHON,15.99,-61.73,LE RAIZET AERO,37.5,25.0,77.0,2.7,101420.0,14.4
2026-03-26 00:00:00,FR37040,ABYMES RN1,16.25,-61.54,LE RAIZET AERO,2.48,25.0,77.0,2.7,101420.0,17.7
2026-03-26 00:00:00,FR38001,LYC. LISLET GEOFFROY,-20.89,55.47,GILLOT-AEROPORT,6.22,23.1,82.0,2.6,101070.0,8.65
2026-03-26 00:00:00,FR38011,Station Luther King,-21.33,55.46,GILLOT-AEROPORT,49.7,23.1,82.0,2.6,101070.0,11.7
2026-03-26 00:00:00,FR38014,Ligne Paradis,-21.31,55.47,GILLOT-AEROPORT,47.12,23.1,82.0,2.6,101070.0,8.67
2026-03-26 00:00:00,FR38016,Station Bourg-Murat,-21.2,55.58,GILLOT-AEROPORT,35.21,23.1,82.0,2.6,101070.0,10.25
2026-03-26 00:00:00,FR38020,Plateau Caillou,-21.02,55.27,GILLOT-AEROPORT,30.8,23.1,82.0,2.6,101070.0,6.91
2026-03-26 00:00:00,FR38021,Grand Fond,-21.03,55.23,GILLOT-AEROPORT,34.46,23.1,82.0,2.6,101070.0,8.6
2026-03-26 00:00:00,FR38022,Chaussée Royale,-21.0,55.28,GILLOT-AEROPORT,28.35,23.1,82.0,2.6,101070.0,18.15
2026-03-26 00:00:00,FR38024,RDT SAINT-LEU,-21.21,55.3,GILLOT-AEROPORT,42.7,23.1,82.0,2.6,101070.0,19.05
2026-03-26 00:00:00,FR39008,Ville de Schoelcher,14.62,-61.1,LAMENTIN-AERO,11.55,25.4,75.0,4.7,101340.0,17.18
2026-03-26 00:00:00,FR39009,Lamentin,14.61,-61.0,LAMENTIN-AERO,1.86,25.4,75.0,4.7,101340.0,11.06
2026-03-26 00:00:00,FR39011,Reneville,14.61,-61.05,LAMENTIN-AERO,6.52,25.4,75.0,4.7,101340.0,15.73
2026-03-26 00:00:00,FR39014,Sainte_Luce,14.47,-60.93,LAMENTIN-AERO,15.87,25.4,75.0,4.7,101340.0,14.95
2026-03-26 00:00:00,FR39015,Fort-de-France - Hôtel de ville,14.61,-61.07,LAMENTIN-AERO,8.09,25.4,75.0,4.7,101340.0,17.08
2026-03-26 00:00:00,FR39016,Robert Bourg,14.68,-60.94,LAMENTIN-AERO,11.03,25.4,75.0,4.7,101340.0,15.36
2026-03-26 00:00:00,FR39017,Bellevue,14.6,-61.09,LAMENTIN-AERO,9.67,25.4,75.0,4.7,101340.0,15.03
2026-03-26 00:00:00,FR40006,Kourou Gaston Monnerville Brady,5.16,-52.65,CAYENNE-MATOURY,49.15,25.4,91.0,1.3,100980.0,17.46
2026-03-26 00:00:00,FR40009,Cayenne-Bouchon,4.92,-52.32,CAYENNE-MATOURY,11.96,25.4,91.0,1.3,100980.0,17.46
2026-03-26 00:00:00,FR40010,Matiti,5.03,-52.56,CAYENNE-MATOURY,32.26,25.4,91.0,1.3,100980.0,8.08
2026-03-26 00:00:00,FR41001,AJACCIO CANETTO,41.92,8.74,AJACCIO,4.77,13.1,43.0,12.4,100600.0,20.78
2026-03-26 00:00:00,FR41002,BASTIA GIRAUD,42.7,9.45,BASTIA,17.77,13.8,26.0,12.2,99870.0,20.63
2026-03-26 00:00:00,FR41004,BASTIA LA MARANA,42.54,9.48,BASTIA,0.93,13.8,26.0,12.2,99870.0,24.13
2026-03-26 00:00:00,FR41017,BASTIA MONTESORO,42.67,9.43,BASTIA,15.11,13.8,26.0,12.2,99870.0,22.52
2026-03-26 00:00:00,FR41024,VENACO,42.24,9.19,ALISTRO,29.05,13.7,35.0,10.1,99170.0,22.83
2026-03-26 00:00:00,FR41060,BASTIA FANGO,42.7,9.45,BASTIA,18.31,13.8,26.0,12.2,99870.0,18.44
2026-03-26 00:00:00,FR41063,AJACCIO CONFINA 2,41.95,8.8,AJACCIO,3.31,13.1,43.0,12.4,100600.0,17.77
2026-03-26 00:00:00,FR41073,AJACCIO NAPOLEON,41.93,8.74,AJACCIO,4.61,13.1,43.0,12.4,100600.0,18.99
2026-03-26 00:00:00,FR42010,Strasbourg Neudorf Ecoquartier Danube,48.57,7.77,STRASBOURG-ENTZHEIM,9.73,3.1,88.0,8.4,99300.0,14.1
2026-03-26 00:00:00,FR42011,Haguenau-Place marché aux bestiaux,48.82,7.79,STRASBOURG-ENTZHEIM,31.76,3.1,88.0,8.4,99300.0,14.43
2026-03-26 00:00:00,FR43002,Convalescence,-12.78,45.22,PAMANDZI,7.44,26.5,96.0,2.6,100960.0,18.5
2026-03-26 00:00:00,FR50060,Montauban - Ramierou,44.01,1.38,MONTAUBAN,1.69,6.5,73.0,4.3,100970.0,16.7
2026-03-26 00:00:00,FR50224,Perpignan bd Pyrénées,42.7,2.89,PERPIGNAN,4.77,9.7,50.0,13.5,101250.0,16.04
2026-03-26 00:00:00,FR82006,Besançon Prévoyance,47.25,6.02,BESANCON,2.01,2.6,89.0,1.9,97720.0,15.56
2026-03-26 00:00:00,FR82010,Montbéliard centre,47.51,6.79,DORANS,9.61,1.7,92.0,4.8,96420.0,15.68
2026-03-26 00:00:00,FR82021,Belfort centre,47.63,6.86,DORANS,4.65,1.7,92.0,4.8,96420.0,16.82
2026-03-26 00:00:00,FR82030,Montandon Baresans,47.29,6.83,DORANS,33.04,1.7,92.0,4.8,96420.0,15.26
2026-03-26 00:00:00,FR82040,Dole centre,47.1,5.5,TAVAUX SA,7.87,2.8,84.0,5.5,99170.0,15.04
2026-03-26 00:00:00,FR82060,Vesoul Pres Caillet,47.62,6.16,LUXEUIL,24.14,2.6,94.0,3.9,98020.0,17.53
2026-03-26 00:00:00,FR82070,Baume-les-Dames,47.35,6.36,BESANCON,30.19,2.6,89.0,1.9,97720.0,17.23
2026-03-26 01:00:00,FR02041,SALON,43.64,5.1,SALON DE PROVENCE,2.96,6.9,54.0,4.1,100610.0,17.27
2026-03-26 01:00:00,FR03080,AVIGNON   MAIRIE,43.95,4.8,AVIGNON,8.94,6.9,54.0,6.4,100940.0,16.91
2026-03-26 01:00:00,FR03091,Avignon Rocade De Gaulle,43.93,4.83,AVIGNON,6.45,6.9,54.0,6.4,100940.0,15.15
2026-03-26 01:00:00,FR08016,Montpellier Prés d'Arènes,43.59,3.89,MONTPELLIER-AEROPORT,6.5,8.2,57.0,10.8,101550.0,15.73
2026-03-26 01:00:00,FR08020,Lunel Viel,43.68,4.09,MONTPELLIER-AEROPORT,14.9,8.2,57.0,10.8,101550.0,13.28
2026-03-26 01:00:00,FR08614,Nimes Gauzy,43.83,4.37,NIMES-COURBESSAC,3.57,7.7,49.0,5.4,100750.0,17.63
2026-03-26 01:00:00,FR34038,Verneuil,46.81,2.61,AVORD,26.52,3.2,85.0,7.1,99740.0,14.78
2026-03-26 01:00:00,FR50225,Montpellier Liberté,43.61,3.83,MONTPELLIER-AEROPORT,11.7,8.2,57.0,10.8,101550.0,14.94
2026-03-26 03:00:00,FR01011,Metz-Centre,49.12,6.18,AEROPORT METZ-NANCY-LORRAINE,16.23,1.3,94.0,6.2,98230.0,13.87
2026-03-26 03:00:00,FR01012,Metz-Borny,49.11,6.22,AEROPORT METZ-NANCY-LORRAINE,14.63,1.3,94.0,6.2,98230.0,16.86
2026-03-26 03:00:00,FR01018,Scy-Chazelles,49.11,6.12,AEROPORT METZ-NANCY-LORRAINE,16.74,1.3,94.0,6.2,98230.0,14.63
2026-03-26 03:00:00,FR01020,Thionville-Centre,49.36,6.16,AEROPORT METZ-NANCY-LORRAINE,42.61,1.3,94.0,6.2,98230.0,14.99
2026-03-26 03:00:00,FR01064,Metz- Pont Grilles,49.13,6.18,AEROPORT METZ-NANCY-LORRAINE,16.82,1.3,94.0,6.2,98230.0,15.51
2026-03-26 03:00:00,FR01065,Belleville sur Meuse,49.17,5.39,AEROPORT METZ-NANCY-LORRAINE,65.76,1.3,94.0,6.2,98230.0,15.75
2026-03-26 03:00:00,FR02008,Port de Bouc Leque,43.4,4.98,ISTRES,14.12,5.8,63.0,10.6,101040.0,16.07
2026-03-26 03:00:00,FR02022,Arles,43.68,4.63,NIMES-GARONS,20.5,5.7,52.0,6.5,100190.0,16.84
2026-03-26 03:00:00,FR02043,Marignane,43.42,5.22,MARIGNANE,2.4,6.8,56.0,13.3,100810.0,12.88
2026-03-26 03:00:00,FR03006,MARSEILLE RABATAU,43.28,5.4,MARIGNANE,23.16,6.8,56.0,13.3,100810.0,14.45
2026-03-26 03:00:00,FR03014,MARSEILLE ST LOUIS,43.35,5.36,MARIGNANE,15.33,6.8,56.0,13.3,100810.0,13.59
2026-03-26 03:00:00,FR03021,AIX ROY RENE,43.52,5.45,MARIGNANE,21.05,6.8,56.0,13.3,100810.0,13.94
2026-03-26 03:00:00,FR03027,PLAN AUPS/STE  BAUME,43.34,5.73,HYERES,42.86,8.2,40.0,11.9,100710.0,16.85
2026-03-26 03:00:00,FR03029,AIX CENTRE ECOLE ART,43.53,5.44,MARIGNANE,20.86,6.8,56.0,13.3,100810.0,13.19
2026-03-26 03:00:00,FR03030,GARDANNE,43.45,5.47,MARIGNANE,20.31,6.8,56.0,13.3,100810.0,15.2
2026-03-26 03:00:00,FR03043,MARSEILLE 5 AVENUES,43.31,5.39,MARIGNANE,20.62,6.8,56.0,13.3,100810.0,14.99
2026-03-26 03:00:00,FR03064,LA VALETTE/LA GARDE,43.14,6.01,HYERES,11.68,8.2,40.0,11.9,100710.0,18.23
2026-03-26 03:00:00,FR03068,TOULON FOCH,43.13,5.92,HYERES,18.53,8.2,40.0,11.9,100710.0,15.36
2026-03-26 03:00:00,FR03070,ESTEREL,43.44,6.77,CANNES,19.74,9.5,32.0,8.0,100100.0,15.91
2026-03-26 03:00:00,FR03071,TOULON CLARET,43.13,5.92,HYERES,18.4,8.2,40.0,11.9,100710.0,18.35
2026-03-26 03:00:00,FR04002,GENNEVILLIERS,48.93,2.29,LE BOURGET,10.57,2.4,85.0,3.4,101200.0,20.33
2026-03-26 03:00:00,FR04004,PARIS 18eme,48.89,2.35,PARIS-MONTSOURIS,7.81,4.5,71.0,3.4,100840.0,17.83
2026-03-26 03:00:00,FR04012,Place Victor Basch,48.83,2.33,PARIS-MONTSOURIS,1.02,4.5,71.0,3.4,100840.0,21.2
2026-03-26 03:00:00,FR04017,NEUILLY-SUR-SEINE,48.88,2.28,PARIS-MONTSOURIS,7.95,4.5,71.0,3.4,100840.0,17.22
2026-03-26 03:00:00,FR04023,CERGY-PONTOISE,49.05,2.04,PONTOISE - AERO,5.0,2.1,87.0,2.4,100710.0,18.24
2026-03-26 03:00:00,FR04024,GONESSE,48.99,2.44,LE BOURGET,2.89,2.4,85.0,3.4,101200.0,16.8
2026-03-26 03:00:00,FR04029,VERSAILLES,48.8,2.13,TOUSSUS LE NOBLE,5.54,1.8,87.0,4.0,99860.0,14.69
2026-03-26 03:00:00,FR04031,Av Champs Elysees,48.87,2.31,PARIS-MONTSOURIS,5.59,4.5,71.0,3.4,100840.0,19.53
2026-03-26 03:00:00,FR04034,VITRY-SUR-SEINE,48.78,2.38,PARIS-MONTSOURIS,5.8,4.5,71.0,3.4,100840.0,17.73
2026-03-26 03:00:00,FR04037,PARIS 13eme,48.83,2.36,PARIS-MONTSOURIS,1.82,4.5,71.0,3.4,100840.0,16.58
2026-03-26 03:00:00,FR04038,Zone Rurale SO,48.58,1.88,TRAPPES,23.32,2.0,86.0,2.9,99710.0,16.58
2026-03-26 03:00:00,FR04048,Zone Rurale Nord,49.1,2.34,LE BOURGET,15.99,2.4,85.0,3.4,101200.0,16.39
2026-03-26 03:00:00,FR04055,PARIS 1er Les Halles,48.86,2.34,PARIS-MONTSOURIS,4.53,4.5,71.0,3.4,100840.0,17.22
2026-03-26 03:00:00,FR04058,Auto A1 -Saint-Denis,48.93,2.36,LE BOURGET,6.98,2.4,85.0,3.4,101200.0,35.15
2026-03-26 03:00:00,FR04063,MANTES-LA-JOLIE,49.0,1.7,PONTOISE - AERO,25.85,2.1,87.0,2.4,100710.0,13.48
2026-03-26 03:00:00,FR04066,Zone rurale Sud,48.36,2.24,ORLY,41.07,2.9,79.0,3.6,100710.0,15.24
2026-03-26 03:00:00,FR04069,MELUN,48.54,2.66,MELUN,7.78,0.9,95.0,4.1,100660.0,15.23
2026-03-26 03:00:00,FR04098,LOGNES,48.84,2.64,LE BOURGET,20.73,2.4,85.0,3.4,101200.0,17.19
