datetime,code_site,nom_site,latitude_pollution,longitude_pollution,station_meteo,distance_km,NO2,O3,PM10,PM25,temperature,humidity,wind_speed,pressure
2026-03-28 16:00:00,FR50225,Montpellier Liberté,43.611607,3.827868,MONTPELLIER-AEROPORT,11.7,16.4,,14.8,1.0,289.45,44.0,10.5,101590.0
2026-03-28 16:00:00,FR50227,Montpellier Antigone,43.60883,3.895721,MONTPELLIER-AEROPORT,6.63,14.8,,,,289.45,44.0,10.5,101590.0
2026-03-28 18:00:00,FR01011,Metz-Centre,49.119442,6.180833,AEROPORT METZ-NANCY-LORRAINE,16.23,20.2,56.2,10.1,7.4,278.95,88.0,3.6,99180.0
2026-03-28 18:00:00,FR01012,Metz-Borny,49.110283,6.223336,AEROPORT METZ-NANCY-LORRAINE,14.63,26.8,,9.3,,278.95,88.0,3.6,99180.0
2026-03-28 18:00:00,FR01014,Pont-à-Mousson,48.915,6.058336,AEROPORT METZ-NANCY-LORRAINE,15.28,,,11.7,,278.95,88.0,3.6,99180.0
2026-03-28 18:00:00,FR01016,Atton,48.886387,6.093611,AEROPORT METZ-NANCY-LORRAINE,15.04,24.6,,,,278.95,88.0,3.6,99180.0
2026-03-28 18:00:00,FR01018,Scy-Chazelles,49.107502,6.122775,AEROPORT METZ-NANCY-LORRAINE,16.74,,36.8,,,278.95,88.0,3.6,99180.0
2026-03-28 18:00:00,FR01020,Thionville-Centre,49.358337,6.156942,AEROPORT METZ-NANCY-LORRAINE,42.61,16.4,,5.2,6.1,278.95,88.0,3.6,99180.0
2026-03-28 18:00:00,FR01021,Thionville-Garche,49.394444,6.201392,AEROPORT METZ-NANCY-LORRAINE,46.26,,78.0,,,278.95,88.0,3.6,99180.0
2026-03-28 18:00:00,FR01059,HAYANGE-MARSPICH,49.3374,6.08207,AEROPORT METZ-NANCY-LORRAINE,41.5,,,15.5,,278.95,88.0,3.6,99180.0
2026-03-28 18:00:00,FR01064,Metz- Pont Grilles,49.12508,6.181219,AEROPORT METZ-NANCY-LORRAINE,16.82,50.3,,12.3,,278.95,88.0,3.6,99180.0
2026-03-28 18:00:00,FR01065,Belleville sur Meuse,49.16778,5.387461,AEROPORT METZ-NANCY-LORRAINE,65.76,23.8,,,6.0,278.95,88.0,3.6,99180.0
2026-03-28 18:00:00,FR02001,Berre l'Etang,43.486233,5.171939,MARIGNANE,6.34,,73.3,,,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR02004,Martigues P. Central,43.41666,5.042731,MARIGNANE,13.82,,81.4,,,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR02008,Port de Bouc Leque,43.40195,4.981919,ISTRES,14.12,,,11.7,6.5,284.25,59.0,13.2,101220.0
2026-03-28 18:00:00,FR02013,Fos Les Carabins,43.458927,4.934572,ISTRES,7.11,,,,4.6,284.25,59.0,13.2,101220.0
2026-03-28 18:00:00,FR02020,Rognac les Brets,43.510803,5.220046,MARIGNANE,8.14,,,,14.4,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR02021,Sausset les Pins,43.331245,5.117696,MARIGNANE,13.99,,75.6,,,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR02022,Arles,43.675114,4.62921,NIMES-GARONS,20.5,7.3,73.2,6.4,3.8,283.65,61.0,5.4,100430.0
2026-03-28 18:00:00,FR02041,SALON,43.639004,5.101097,SALON DE PROVENCE,2.96,4.3,70.5,5.0,2.4,283.25,63.0,14.6,100680.0
2026-03-28 18:00:00,FR02043,Marignane,43.41653,5.222281,MARIGNANE,2.4,6.1,,7.3,2.4,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR03006,MARSEILLE RABATAU,43.27645,5.39736,MARIGNANE,23.16,13.5,,19.6,7.4,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR03014,MARSEILLE ST LOUIS,43.34805,5.360119,MARIGNANE,15.33,10.3,,8.0,3.4,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR03021,AIX ROY RENE,43.524075,5.448164,MARIGNANE,21.05,16.1,,,-1.4,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR03027,PLAN AUPS/STE  BAUME,43.3352,5.727365,HYERES,42.86,,76.4,2.4,1.1,286.85,40.0,3.0,101000.0
2026-03-28 18:00:00,FR03029,AIX CENTRE ECOLE ART,43.530285,5.440912,MARIGNANE,20.86,8.1,,3.7,1.4,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR03030,GARDANNE,43.453583,5.466672,MARIGNANE,20.31,,,14.5,3.2,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR03037,VALLEE HUVEAUNE,43.28334,5.511384,MARIGNANE,29.41,,64.4,,,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR03043,MARSEILLE 5 AVENUES,43.305286,5.394716,MARIGNANE,20.62,9.3,64.6,8.0,2.6,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR03048,AIX PLATANES,43.55578,5.461232,MARIGNANE,23.74,,65.6,,,284.35,60.0,16.1,100930.0
2026-03-28 18:00:00,FR03064,LA VALETTE/LA GARDE,43.135902,6.011513,HYERES,11.68,,64.2,,3.4,286.85,40.0,3.0,101000.0
2026-03-28 18:00:00,FR03068,TOULON FOCH,43.12682,5.921605,HYERES,18.53,40.3,,12.2,6.8,286.85,40.0,3.0,101000.0
2026-03-28 18:00:00,FR03070,ESTEREL,43.437874,6.76839,CANNES,19.74,12.8,83.0,,17.2,286.75,48.0,1.3,100890.0
2026-03-28 18:00:00,FR03071,TOULON CLARET,43.13111,5.924184,HYERES,18.4,9.8,71.8,12.0,3.6,286.85,40.0,3.0,101000.0
2026-03-28 18:00:00,FR03080,AVIGNON   MAIRIE,43.949673,4.804341,AVIGNON,8.94,4.5,71.4,3.5,2.0,282.85,65.0,13.3,101150.0
2026-03-28 18:00:00,FR03084,LE PONTET,43.960144,4.856731,AVIGNON,6.55,6.0,,,,282.85,65.0,13.3,101150.0
2026-03-28 18:00:00,FR03086,APT,43.88012,5.362038,CARPENTRAS,33.21,,69.1,,,283.05,61.0,7.8,100330.0
2026-03-28 18:00:00,FR03088,CARPENTRAS,44.06035,5.067413,CARPENTRAS,2.69,,72.3,,,283.05,61.0,7.8,100330.0
2026-03-28 18:00:00,FR03091,Avignon Rocade De Gaulle,43.9314,4.826875,AVIGNON,6.45,4.3,,9.2,5.2,282.85,65.0,13.3,101150.0
2026-03-28 18:00:00,FR04002,GENNEVILLIERS,48.93032,2.29435,LE BOURGET,10.57,17.0,,8.3,4.9,281.25,55.0,2.5,102030.0
2026-03-28 18:00:00,FR04004,PARIS 18eme,48.891666,2.346667,PARIS-MONTSOURIS,7.81,29.7,60.7,13.5,5.7,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04012,Place Victor Basch,48.827778,2.3275,PARIS-MONTSOURIS,1.02,31.6,,22.9,,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04014,PARIS 12eme,48.837223,2.3939,PARIS-MONTSOURIS,4.45,17.5,,,,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04017,NEUILLY-SUR-SEINE,48.88139,2.278056,PARIS-MONTSOURIS,7.95,14.8,70.6,,,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04018,AUBERVILLIERS,48.9039,2.3847,LE BOURGET,7.72,14.5,,,,281.25,55.0,2.5,102030.0
2026-03-28 18:00:00,FR04023,CERGY-PONTOISE,49.04639,2.043056,PONTOISE - AERO,5.0,,70.6,12.0,,280.65,59.0,6.3,101550.0
2026-03-28 18:00:00,FR04024,GONESSE,48.99083,2.444722,LE BOURGET,2.89,18.2,,,8.1,281.25,55.0,2.5,102030.0
2026-03-28 18:00:00,FR04029,VERSAILLES,48.799168,2.130556,TOUSSUS LE NOBLE,5.54,9.4,62.8,,,280.55,57.0,6.0,100670.0
2026-03-28 18:00:00,FR04031,Av Champs Elysees,48.86877,2.311231,PARIS-MONTSOURIS,5.59,22.0,,,14.3,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04034,VITRY-SUR-SEINE,48.775898,2.375788,PARIS-MONTSOURIS,5.8,14.5,74.8,9.1,5.1,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04037,PARIS 13eme,48.82861,2.360278,PARIS-MONTSOURIS,1.82,11.0,75.3,,,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04038,Zone Rurale SO,48.581944,1.883333,TRAPPES,23.32,7.9,73.4,,,280.95,53.0,2.4,100530.0
2026-03-28 18:00:00,FR04048,Zone Rurale Nord,49.100277,2.343889,LE BOURGET,15.99,,83.3,8.4,5.2,281.25,55.0,2.5,102030.0
2026-03-28 18:00:00,FR04049,LES ULIS,48.679443,2.165556,TOUSSUS LE NOBLE,8.79,,80.3,,,280.55,57.0,6.0,100670.0
2026-03-28 18:00:00,FR04051,ARGENTEUIL,48.95139,2.223611,LE BOURGET,15.0,14.0,,,,281.25,55.0,2.5,102030.0
2026-03-28 18:00:00,FR04055,PARIS 1er Les Halles,48.86212,2.344616,PARIS-MONTSOURIS,4.53,10.8,78.9,15.9,7.4,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04058,Auto A1 -Saint-Denis,48.925278,2.356667,LE BOURGET,6.98,33.7,,18.4,7.9,281.25,55.0,2.5,102030.0
2026-03-28 18:00:00,FR04059,SAINT-DENIS,48.93722,2.361667,LE BOURGET,5.87,12.7,,,,281.25,55.0,2.5,102030.0
2026-03-28 18:00:00,FR04060,PARIS 7eme,48.8572,2.2933,PARIS-MONTSOURIS,5.12,26.2,,,,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04063,MANTES-LA-JOLIE,48.9964,1.7033,PONTOISE - AERO,25.85,10.8,76.4,,,280.65,59.0,6.3,101550.0
2026-03-28 18:00:00,FR04066,Zone rurale Sud,48.364166,2.236944,ORLY,41.07,,72.9,5.4,3.1,281.65,48.0,5.4,101510.0
2026-03-28 18:00:00,FR04069,MELUN,48.54139,2.661389,MELUN,7.78,19.3,64.0,,,279.65,67.0,4.2,101480.0
2026-03-28 18:00:00,FR04071,Rue Bonaparte,48.856388,2.335278,PARIS-MONTSOURIS,3.87,19.2,,,,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04098,LOGNES,48.84028,2.635278,LE BOURGET,20.73,19.3,64.9,8.2,,281.25,55.0,2.5,102030.0
2026-03-28 18:00:00,FR04099,NOGENT-SUR-MARNE,48.840557,2.484444,PARIS-MONTSOURIS,10.94,,,11.2,,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04100,VILLEMOMBLE,48.881947,2.507222,LE BOURGET,11.13,24.7,63.0,,,281.25,55.0,2.5,102030.0
2026-03-28 18:00:00,FR04101,CHAMPIGNY-SUR-MARNE,48.816387,2.5175,PARIS-MONTSOURIS,13.17,22.8,65.5,,,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04118,Place de l'Opéra,48.870274,2.3325,PARIS-MONTSOURIS,5.42,36.3,,19.3,,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04122,RN6-MELUN,48.528057,2.653611,MELUN,9.34,44.4,,15.7,7.3,279.65,67.0,4.2,101480.0
2026-03-28 18:00:00,FR04131,Boulevard Haussmann,48.873333,2.330278,PARIS-MONTSOURIS,5.77,17.7,,16.2,8.8,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04141,Quai des Celestins,48.85278,2.360556,PARIS-MONTSOURIS,3.84,29.9,,,,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04142,Zone Rurale Nord-Est,49.028057,2.750278,ROISSY,15.81,,75.9,,,281.05,55.0,4.9,101260.0
2026-03-28 18:00:00,FR04149,MONTGERON,48.7067,2.4572,ORLY,4.59,11.3,76.8,,,281.65,48.0,5.4,101510.0
2026-03-28 18:00:00,FR04150,LA DEFENSE,48.891388,2.240556,PARIS-MONTSOURIS,10.52,22.4,,,6.6,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04156,BOBIGNY,48.902504,2.4525,LE BOURGET,7.43,20.3,,8.2,5.6,281.25,55.0,2.5,102030.0
2026-03-28 18:00:00,FR04158,Zone Rurale NO,49.063087,1.866381,PONTOISE - AERO,12.14,,83.2,11.2,,280.65,59.0,6.3,101550.0
2026-03-28 18:00:00,FR04173,RD934 Coulommiers,48.8059,3.084158,MELUN,36.8,,,22.6,9.2,279.65,67.0,4.2,101480.0
2026-03-28 18:00:00,FR04179,PARIS Stade Lenglen,48.830387,2.269889,PARIS-MONTSOURIS,5.07,14.5,,8.7,,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR04180,RN20 - MONTLHERY,48.64093,2.26872,ORLY,12.73,52.0,,,12.4,281.65,48.0,5.4,101510.0
2026-03-28 18:00:00,FR04181,RAMBOUILLET,48.63373,1.830529,TRAPPES,20.43,,78.9,6.8,3.9,280.95,53.0,2.4,100530.0
2026-03-28 18:00:00,FR04319,TREMBLAY-EN-FRANCE,48.95555,2.575278,ROISSY,7.27,22.2,62.4,14.7,,281.05,55.0,4.9,101260.0
2026-03-28 18:00:00,FR04323,EVRY,48.62722,2.429167,ORLY,10.37,13.8,,,,281.65,48.0,5.4,101510.0
2026-03-28 18:00:00,FR04324,Zone Rurale Est,48.761665,3.058333,MELUN,32.5,,56.3,,,279.65,67.0,4.2,101480.0
2026-03-28 18:00:00,FR04328,Zone Rurale SE,48.3547,2.6453,MELUN,28.54,6.6,77.0,5.2,2.7,279.65,67.0,4.2,101480.0
2026-03-28 18:00:00,FR04329,Bld peripherique Est,48.838615,2.412781,PARIS-MONTSOURIS,5.8,16.1,,15.8,5.9,282.25,46.0,5.2,101660.0
2026-03-28 18:00:00,FR05040,Honfleur Sce Tech.,49.415108,0.2437,ST GATIEN DES B,7.9,,82.2,8.3,,280.95,63.0,4.6,101120.0
2026-03-28 18:00:00,FR05074,Le Havre Ec. Herriot,49.48963,0.100703,OCTEVILLE,4.87,8.9,76.6,11.2,4.6,281.35,61.0,9.0,101730.0
2026-03-28 18:00:00,FR05080,Rogerville Mairie,49.50362,0.266872,OCTEVILLE,13.06,,82.6,,,281.35,61.0,9.0,101730.0
2026-03-28 18:00:00,FR05082,Touques,49.348,0.109253,ST GATIEN DES B,4.57,,86.1,,,280.95,63.0,4.6,101120.0
2026-03-28 18:00:00,FR05083,Gonfreville l Orcher,49.50273,0.232486,OCTEVILLE,10.71,5.1,,8.1,3.3,281.35,61.0,9.0,101730.0
2026-03-28 18:00:00,FR05084,NDGravenchon Pasteur,49.493332,0.571853,ST GATIEN DES B,32.6,5.9,,5.6,,280.95,63.0,4.6,101120.0
2026-03-28 18:00:00,FR05087,Maison Parc Brotonne,49.498417,0.758697,ROUEN-BOOS,32.67,3.7,78.3,7.5,5.5,280.45,59.0,5.2,100820.0
2026-03-28 18:00:00,FR05089,Le Havre Lafaurie-montant,49.500187,0.110903,OCTEVILLE,3.9,9.7,,25.4,13.0,281.35,61.0,9.0,101730.0
2026-03-28 18:00:00,FR05090,Le Havre ville-haute,49.514687,0.100645,OCTEVILLE,2.14,6.8,80.8,9.4,4.2,281.35,61.0,9.0,101730.0
2026-03-28 18:00:00,FR06001,Valenciennes Acacias,50.35853,3.50804,LILLE-LESQUIN,37.38,,,11.3,,280.95,54.0,5.4,101950.0
2026-03-28 18:00:00,FR06003,Douai Theuriet,50.37822,3.06586,LILLE-LESQUIN,21.44,15.4,,12.0,6.5,280.95,54.0,5.4,101950.0
2026-03-28 18:00:00,FR06006,Valenciennes Wallon,50.36425,3.52273,LILLE-LESQUIN,37.81,32.1,,10.9,5.7,280.95,54.0,5.4,101950.0
2026-03-28 18:00:00,FR06011,Denain Villars,50.32276,3.39593,LILLE-LESQUIN,34.67,15.7,70.1,26.7,8.4,280.95,54.0,5.4,101950.0
2026-03-28 18:00:00,FR06133,Cartignies,50.09225,3.85003,ST QUENTIN,55.23,3.8,76.6,9.3,5.6,278.85,73.0,5.2,101370.0
2026-03-28 18:00:00,FR07004,Montferrand,45.79728,3.113833,CLERMONT-FD,2.99,12.3,75.4,7.5,5.5,279.85,68.0,3.6,98440.0
2026-03-28 18:00:00,FR07022,Paray le Fresil,46.652668,3.600667,ST YAN,41.83,3.2,69.2,6.4,4.4,279.35,87.0,2.1,99450.0
2026-03-28 18:00:00,FR07031,Rageade,45.10472,3.277361,LE PUY-LOUDES,38.35,,85.7,5.1,3.7,277.05,78.0,7.8,92390.0
2026-03-28 18:00:00,FR07051,Beaulieu,45.769,3.155,CLERMONT-FD,2.03,7.0,,7.5,5.3,279.85,68.0,3.6,98440.0
2026-03-28 18:00:00,FR07052,Aurillac-Lagarde,44.92008,2.441082,AURILLAC,3.62,3.7,89.5,6.6,4.8,278.15,78.0,5.9,94770.0
2026-03-28 18:00:00,FR07053,Edouard Michelin,45.780434,3.111592,CLERMONT-FD,3.01,10.6,,,,279.85,68.0,3.6,98440.0
2026-03-28 18:00:00,FR07054,Le Puy-Causans,45.039,3.887001,LE PUY-LOUDES,10.44,10.4,65.4,2.7,,277.05,78.0,7.8,92390.0
2026-03-28 18:00:00,FR07056,Pays du Mezenc,44.98377,4.226006,LE PUY-LOUDES,37.68,,71.6,,,277.05,78.0,7.8,92390.0
2026-03-28 18:00:00,FR07057,Moulins Centre,46.561974,3.3406389,VICHY-CHARMEIL,44.18,12.3,71.0,7.9,5.5,279.55,76.0,3.5,99420.0
2026-03-28 18:00:00,FR07058,Montluçon,46.34072,2.593945,GUERET-ST LAURENT,52.78,29.8,48.8,9.2,6.7,279.45,69.0,1.9,98170.0
2026-03-28 18:00:00,FR07059,Vichy,46.130432,3.425694,VICHY-CHARMEIL,4.54,11.3,72.1,9.5,7.2,279.55,76.0,3.5,99420.0
2026-03-28 18:00:00,FR07060,Royat Périurbaine,45.76411,3.046111,CLERMONT-FD,8.39,3.5,91.6,,,279.85,68.0,3.6,98440.0
2026-03-28 18:00:00,FR07061,Riom Périurbaine,45.89674,3.122254,CLERMONT-FD,12.4,4.5,80.2,9.9,,279.85,68.0,3.6,98440.0
2026-03-28 18:00:00,FR08003,Montpellier Chaptal,43.6113,3.86626,MONTPELLIER-AEROPORT,8.84,7.3,,,,286.85,55.0,6.7,101660.0
2026-03-28 18:00:00,FR08016,Montpellier Prés d'Arènes,43.5915,3.88681,MONTPELLIER-AEROPORT,6.5,9.0,60.8,2.9,1.4,286.85,55.0,6.7,101660.0
2026-03-28 18:00:00,FR08017,Montpellier Périurbaine Sud (Lattes),43.5705,3.9118,MONTPELLIER-AEROPORT,4.31,,60.5,,,286.85,55.0,6.7,101660.0
2026-03-28 18:00:00,FR08018,Montpellier St Gely,43.6926,3.80021,MONTPELLIER-AEROPORT,18.51,,63.0,,,286.85,55.0,6.7,101660.0
2026-03-28 18:00:00,FR08020,Lunel Viel,43.6758,4.08838,MONTPELLIER-AEROPORT,14.9,3.5,,3.4,1.4,286.85,55.0,6.7,101660.0
2026-03-28 18:00:00,FR08022,Agathois-piscénois,43.2875,3.50484,BEZIERS-VIAS,12.9,9.4,59.6,,,284.85,67.0,7.1,101700.0
2026-03-28 18:00:00,FR08023,Biterrois-Narbonnais,43.4068,3.18878,BEZIERS-VIAS,16.26,,62.0,,,284.85,67.0,7.1,101700.0
2026-03-28 18:00:00,FR08209,Saze Gard Rhodanien2,43.9426,4.67958,AVIGNON,18.19,,71.7,,,282.85,65.0,13.3,101150.0
2026-03-28 18:00:00,FR08614,Nimes Gauzy,43.8344,4.3744,NIMES-COURBESSAC,3.57,7.1,71.6,4.9,3.6,284.55,55.0,5.7,100960.0
2026-03-28 18:00:00,FR08617,Nimes La Calmette,43.9254,4.26581,NIMES-COURBESSAC,13.6,,66.8,,,284.55,55.0,5.7,100960.0
2026-03-28 18:00:00,FR08712,Perpignan St Esteve,42.7198,2.83988,PERPIGNAN,3.31,,80.0,,,285.15,61.0,10.8,101390.0
2026-03-28 18:00:00,FR08714,Perpignan Les Carmes,42.6955,2.90053,PERPIGNAN,5.16,8.5,72.1,,,285.15,61.0,10.8,101390.0
2026-03-28 18:00:00,FR09003,place de VERDUN,46.162647,-1.153684,LA ROCHELLE-ILE DE RE,3.49,11.4,74.3,10.2,5.2,283.95,53.0,6.6,102720.0
2026-03-28 18:00:00,FR09008,Aytré,46.135136,-1.117086,LA ROCHELLE-ILE DE RE,7.55,4.5,78.7,11.2,,283.95,53.0,6.6,102720.0
2026-03-28 18:00:00,FR09015,Les Couronneries,46.58696,0.358458,POITIERS-BIARD,3.46,7.4,78.8,7.9,,281.35,58.0,7.6,101330.0
2026-03-28 18:00:00,FR09103,Square Pablo Casals,45.647427,0.167162,COGNAC,37.59,8.2,76.3,5.4,3.2,284.35,40.0,6.7,102400.0
2026-03-28 18:00:00,FR09106,ANGOULEME-GAMBETTA,45.651463,0.162391,COGNAC,37.2,17.9,,15.5,,284.35,40.0,6.7,102400.0
2026-03-28 18:00:00,FR09203,La Pallice3 LR,46.161633,-1.211229,LA ROCHELLE-ILE DE RE,2.29,,,14.0,3.3,283.95,53.0,6.6,102720.0
2026-03-28 18:00:00,FR09302,Zoodyssée Chizé,46.143234,-0.395913,NIORT,19.19,1.5,77.5,7.6,4.2,282.65,51.0,4.8,102110.0
2026-03-28 18:00:00,FR09303,Niort Venise,46.320026,-0.482861,NIORT,6.37,2.6,81.1,6.5,3.2,282.65,51.0,4.8,102110.0
2026-03-28 18:00:00,FR09304,AIRVAULT - Stade Laillé,46.823795,-0.135634,POITIERS-BIARD,42.79,2.9,77.2,8.2,,281.35,58.0,7.6,101330.0
2026-03-28 18:00:00,FR09305,Niort - Tassigny,46.33388,-0.471878,NIORT,5.86,19.4,,13.2,,282.65,51.0,4.8,102110.0
2026-03-28 18:00:00,FR09403,Poitiers-Le Nain,46.591232,0.34039,POITIERS-BIARD,2.01,11.6,,13.2,,281.35,58.0,7.6,101330.0
2026-03-28 18:00:00,FR09404,Poitiers Centre  Augouard,46.584,0.345582,POITIERS-BIARD,2.63,6.4,80.1,7.6,4.9,281.35,58.0,7.6,101330.0
2026-03-28 18:00:00,FR10004,Malo-les-Bains,51.04858,2.42004,DUNKERQUE,5.69,,,10.6,5.7,281.65,60.0,5.9,102360.0
2026-03-28 18:00:00,FR10016,Calais Berthelot,50.94729,1.84308,BOULOGNE-SEM,29.37,18.2,,12.5,6.0,279.45,65.0,1.8,101800.0
2026-03-28 18:00:00,FR10017,St Pol mer - cheminots,51.03276,2.332358,DUNKERQUE,2.61,13.6,72.9,28.7,7.8,281.65,60.0,5.9,102360.0
2026-03-28 18:00:00,FR10025,Sangatte,50.94989,1.76917,BOULOGNE-SEM,26.94,,73.8,27.0,,279.45,65.0,1.8,101800.0
2026-03-28 18:00:00,FR10029,Cappelle la Grande,50.99594,2.36627,DUNKERQUE,6.92,,,11.5,,281.65,60.0,5.9,102360.0
2026-03-28 18:00:00,FR10030,Boulogne Diderot,50.71703,1.605913,BOULOGNE-SEM,1.78,29.4,,7.6,3.8,279.45,65.0,1.8,101800.0
2026-03-28 18:00:00,FR10032,Outreau,50.69435,1.57657,BOULOGNE-SEM,4.54,,72.0,9.6,,279.45,65.0,1.8,101800.0
2026-03-28 18:00:00,FR10034,Grande-synthe,51.02446,2.30215,DUNKERQUE,4.36,,,19.2,,281.65,60.0,5.9,102360.0
2026-03-28 18:00:00,FR10041,St Omer Ribot,50.74823,2.25978,DUNKERQUE,34.66,,,3.2,,281.65,60.0,5.9,102360.0
2026-03-28 18:00:00,FR10132,Campagne les B.,50.61048,1.99145,LE-TOUQUET,28.14,6.8,72.7,7.7,,279.65,67.0,4.5,102430.0
2026-03-28 18:00:00,FR11026,Halluin stade,50.775482,3.12568,LILLE-LESQUIN,22.93,7.8,72.3,,,280.95,54.0,5.4,101950.0
2026-03-28 18:00:00,FR11034,Roubaix Serres,50.706535,3.18066,LILLE-LESQUIN,16.28,31.3,,13.7,3.9,280.95,54.0,5.4,101950.0
2026-03-28 18:00:00,FR11038,Tourcoing Houpline,50.733334,3.173611,LILLE-LESQUIN,18.94,13.6,78.2,8.0,4.8,280.95,54.0,5.4,101950.0
2026-03-28 18:00:00,FR11114,Wattignies,50.59774,3.04946,LILLE-LESQUIN,4.58,7.1,72.3,8.0,4.4,280.95,54.0,5.4,101950.0
2026-03-28 18:00:00,FR12004,Toulouse école m. Jacquier,43.575695,1.418064,TOULOUSE-BLAGNAC,5.95,8.1,62.1,3.8,2.8,282.35,88.0,6.9,100620.0
2026-03-28 18:00:00,FR12020,Peyrusse Vieille,43.6287,0.179069,AUCH,34.61,,74.0,8.0,5.1,282.25,84.0,4.9,101010.0
2026-03-28 18:00:00,FR12021,Toulouse Mazades,43.623608,1.438531,TOULOUSE-BLAGNAC,4.81,,,4.5,3.4,282.35,88.0,6.9,100620.0
2026-03-28 18:00:00,FR12026,Albi Delmas,43.92777,2.145897,ALBI,2.78,5.6,,,2.9,282.05,94.0,3.2,100180.0
2026-03-28 18:00:00,FR12029,Gaudonville,43.883934,0.845617,AUCH,29.24,,72.4,,,282.25,84.0,4.9,101010.0
2026-03-28 18:00:00,FR12030,Toulouse Berthelot,43.587345,1.444003,TOULOUSE-BLAGNAC,6.45,8.3,63.2,4.6,3.6,282.35,88.0,6.9,100620.0
2026-03-28 18:00:00,FR12031,Belesta en Lauragais,43.44139,1.821944,TOULOUSE-BLAGNAC,40.93,,66.8,,,282.35,88.0,6.9,100620.0
2026-03-28 18:00:00,FR12039,Toulouse-SETMI Eisenhower,43.56158,1.393261,TOULOUSE-BLAGNAC,6.71,,,7.4,,282.35,88.0,6.9,100620.0
2026-03-28 18:00:00,FR12040,Toulouse SETMI Chapitre,43.556374,1.403964,TOULOUSE-BLAGNAC,7.47,,,7.7,,282.35,88.0,6.9,100620.0
2026-03-28 18:00:00,FR12041,Montgiscard SICOVAL,43.457306,1.571469,TOULOUSE-BLAGNAC,23.93,,68.1,,,282.35,88.0,6.9,100620.0
2026-03-28 18:00:00,FR12042,Lourdes Lapaca,43.09625,-0.040497,TARBES-LOURDES-PYRENEES,10.72,3.8,86.3,11.7,7.0,281.65,80.0,8.1,98350.0
2026-03-28 18:00:00,FR12044,Toulouse - Aéroport Blagnac côté trafic,43.633476,1.375717,TOULOUSE-BLAGNAC,1.41,4.0,,7.4,,282.35,88.0,6.9,100620.0
2026-03-28 18:00:00,FR12047,Bessières-ECONOTRE,43.80314,1.595475,TOULOUSE-BLAGNAC,26.71,,,6.1,,282.35,88.0,6.9,100620.0
2026-03-28 18:00:00,FR12052,Tarbes lycée Dupuy,43.230297,0.062339,TARBES-LOURDES-PYRENEES,6.9,4.4,82.9,12.1,6.9,281.65,80.0,8.1,98350.0
2026-03-28 18:00:00,FR12053,Castres stadeTravet,43.610497,2.23015,ALBI,35.04,4.1,61.2,9.1,8.5,282.05,94.0,3.2,100180.0
2026-03-28 18:00:00,FR12054,Toulouse Rte Albi,43.643944,1.468244,TOULOUSE-BLAGNAC,7.63,19.5,,5.0,3.5,282.35,88.0,6.9,100620.0
2026-03-28 18:00:00,FR12085,Toulouse Port de l'Embouchure,43.610386,1.4152,TOULOUSE-BLAGNAC,3.16,36.4,,10.2,3.6,282.35,88.0,6.9,100620.0
2026-03-28 18:00:00,FR12095,Rodez Camonil,44.35699,2.5707042,RODEZ-AVEYRON,9.18,4.5,72.9,5.2,4.4,279.25,85.0,6.4,95320.0
2026-03-28 18:00:00,FR14008,REVIN,49.90778,4.63,CHARLEVILLE-MEZ,13.93,2.4,78.6,7.0,4.0,280.25,50.0,5.3,100630.0
2026-03-28 18:00:00,FR14010,BETHENY,49.28222,4.051111,REIMS-PRUNAY,11.05,7.9,75.0,11.5,,279.75,63.0,4.8,101310.0
